Root,Serial,Word,Guideword,Level,part_of_speech,Topic
6532,04-6532-11-1,whoever,PERSON,B2,pronoun,-
6532,04-6532-11-2,whoever,NOT IMPORTANT,B2,pronoun,-
6536,04-6536-11-1,whom,-,B2,pronoun,-
6540,04-6540-02-1,wide,APART,B2,adverb,-
6541,04-6541-02-1,widely,INCLUDING A LOT,B2,adverb,-
6542,04-6542-12-1,widen,MAKE WIDER,B2,verb,"describing things, people: actions"
6542,04-6542-12-2,widen,INCREASE,B2,verb,people: actions
6544,04-6544-08-1,widow,-,B2,noun,relationships
6545,04-6545-08-1,width,-,B2,noun,describing things
6548,04-6548-01-1,wild,ENERGETIC,B2,adjective,-
6548,04-6548-01-2,wild,LAND,B2,adjective,natural world
6551,04-6551-02-1,wildly,WITHOUT CONTROL,B2,adverb,-
6552,04-6552-08-1,will,MENTAL POWER,B2,noun,people: personality
6554,04-6554-02-1,willingly,-,B2,adverb,people: personality
6555,04-6555-08-1,willingness,-,B2,noun,people: personality
6557,04-6557-12-1,win,ARGUMENT,B2,verb,"communication, people: actions"
6559,04-6559-01-1,winding,-,B2,adjective,describing things
6565,04-6565-08-1,wing,AIRCRAFT,B2,noun,travel
6569,04-6569-12-1,wipe,CLEAN,B2,verb,people: actions
6570,04-6570-08-1,wire,METAL THREAD,B2,noun,-
6570,04-6570-08-2,wire,ELECTRICITY,B2,noun,technology
6571,04-6571-08-1,wisdom,KNOWLEDGE,B2,noun,people: personality
6572,04-6572-01-1,wise,-,B2,adjective,people: personality
6574,04-6574-08-1,wish,WANT,B2,noun,people: personality
6577,04-6577-10-1,with,CAUSE,B2,preposition,-
6577,04-6577-10-2,with,RELATING TO,B2,preposition,-
6581,04-6581-10-1,within,LIMIT,B2,preposition,describing things
6584,04-6584-08-1,witness,-,B2,noun,crime
6584,04-6584-12-2,witness,-,B2,verb,"crime, people: actions"
6585,04-6585-01-1,witty,-,B2,adjective,people: personality
6586,04-6586-08-1,wolf,-,B2,noun,animals
6595,04-6595-08-1,work,CREATION,B2,noun,arts and media
6605,04-6605-01-1,worldwide,-,B2,adjective,natural world
6606,04-6606-08-1,worm,-,B2,noun,animals
6608,04-6608-12-1,worry,MAKE SOMEONE ANXIOUS,B2,verb,people: personality
6609,04-6609-01-1,worrying,-,B2,adjective,people: personality
6608,04-6608-08-1,worry,BEING ANXIOUS ,B2,noun,people: personality
6613,04-6613-02-1,worst,-,B2,adverb,-
6615,04-6615-01-1,worthwhile,-,B2,adjective,-
6617,04-6617-07-1,would,OFTEN,B2,modal verb,-
6619,04-6619-08-1,wound,-,B2,noun,body and health
6619,04-6619-12-2,wound,-,B2,verb,"body and health, people: actions"
6621,04-6621-12-1,wrap,PROTECT,B2,verb,people: actions
6627,04-6627-08-1,wrist,-,B2,noun,body and health
6630,04-6630-08-1,writing,WORK,B2,noun,communication
6632,04-6632-01-1,wrong,NOT MORAL,B2,adjective,-
6633,04-6633-02-1,wrongly,INCORRECTLY,B2,adverb,-
0043,04-0043-08-1,X-ray,-,B2,noun,body and health
6635,04-6635-08-1,yacht,-,B2,noun,travel
6637,04-6637-12-1,yawn,-,B2,verb,people: actions
6640,04-6640-12-1,yell,-,B2,verb,communication
6640,04-6640-08-2,yell,-,B2,noun,communication
6653,04-6653-11-1,yourself,EMPHASIS,B2,pronoun,-
6653,04-6653-11-2,yourself,PEOPLE GENERALLY,B2,pronoun,-
6655,04-6655-08-1,zebra,-,B2,noun,animals
6657,04-6657-08-1,zip,-,B2,noun,clothes
0046,05-0046-12-1,abandon,STOP DOING,C1,verb,-
0050,05-0050-01-1,abnormal,-,C1,adjective,describing things
0051,05-0051-02-1,aboard,-,C1,adverb,travel
0053,05-0053-08-1,abortion,-,C1,noun,body and health
0063,05-0063-12-1,absorb,REMEMBER,C1,verb,-
0066,05-0066-08-1,abuse,WRONG ACTION,C1,noun,-
0069,05-0069-12-1,accelerate,HAPPEN,C1,verb,-
0072,05-0072-01-1,acceptable,ALLOWED,C1,adjective,-
0073,05-0073-08-1,acceptance,-,C1,noun,-
0074,05-0074-01-1,accepted,-,C1,adjective,-
0077,05-0077-08-1,accessory,-,C1,noun,-
0081,05-0081-01-1,acclaimed,-,C1,adjective,-
0084,05-0084-12-1,accomplish,-,C1,verb,-
0089,05-0089-12-1,accumulate,-,C1,verb,-
0094,05-0094-08-1,accusation,-,C1,noun,-
0100,05-0100-12-1,acknowledge,ACCEPT,C1,verb,-
0100,05-0100-12-2,acknowledge,SAY RECEIVED,C1,verb,-
0101,05-0101-08-1,acquaintance,-,C1,noun,-
0107,05-0107-01-1,active,VOLCANO,C1,adjective,natural world
0115,05-0115-08-1,adaptation,-,C1,noun,-
0120,05-0120-01-1,addictive,-,C1,adjective,-
0124,05-0124-12-1,address,DEAL WITH,C1,verb,-
0131,05-0131-08-1,administration,-,C1,noun,-
0132,05-0132-01-1,administrative,-,C1,adjective,-
0133,05-0133-08-1,administrator,-,C1,noun,-
0143,05-0143-01-1,adult,NOT A CHILD,C1,adjective,-
0156,05-0156-08-1,adviser,-,C1,noun,work
0163,05-0163-01-1,affluent,-,C1,adjective,money
0164,05-0164-01-1,affordable,-,C1,adjective,-
0166,05-0166-10-1,after,DESPITE,C1,preposition,-
0173,05-0173-08-1,agency,ORGANIZATION,C1,noun,-
0174,05-0174-08-1,agenda,MEETING,C1,noun,-
0177,05-0177-08-1,aggression,-,C1,noun,-
0178,05-0178-01-1,aggressive,DETERMINED,C1,adjective,-
0181,05-0181-12-1,agree,BE THE SAME,C1,verb,-
0185,05-0185-08-1,aid,HELP,C1,noun,-
0185,05-0185-08-2,aid,EQUIPMENT,C1,noun,-
0185,05-0185-12-3,aid,-,C1,verb,-
0193,05-0193-12-1,alarm,-,C1,verb,-
0195,05-0195-01-1,alarming,-,C1,adjective,-
0200,05-0200-01-1,alert,-,C1,adjective,people: personality
0200,05-0200-08-2,alert,-,C1,noun,-
0205,05-0205-08-1,allegation,-,C1,noun,communication
0207,05-0207-01-1,alleged,-,C1,adjective,-
0211,05-0211-12-1,allocate,-,C1,verb,-
0213,05-0213-12-1,allow,TIME/MONEY,C1,verb,-
0213,05-0213-12-2,allow,MAKE POSSIBLE,C1,verb,-
0214,05-0214-08-1,allowance,MONEY,C1,noun,money
0215,05-0215-08-1,ally,PERSON,C1,noun,-
0219,05-0219-02-1,alongside,NEXT TO,C1,adverb,describing things
0219,05-0219-02-2,alongside,WITH,C1,adverb,-
0227,05-0227-08-1,alteration,-,C1,noun,-
0228,05-0228-12-1,alternate,-,C1,verb,-
0235,05-0235-01-1,amateur,-,C1,adjective,-
0235,05-0235-08-2,amateur,HOBBY,C1,noun,-
0235,05-0235-08-3,amateur,NO SKILL,C1,noun,-
0248,05-0248-10-1,amid,WHILE,C1,preposition,-
0247,05-0247-08-1,amendment,-,C1,noun,-
0249,05-0249-10-1,among,DIVIDE,C1,preposition,-
0252,05-0252-01-1,ample,-,C1,adjective,-
0263,05-0263-01-1,analytical,-,C1,adjective,-
0270,05-0270-08-1,angle,SPACE,C1,noun,describing things
0270,05-0270-08-2,angle,DIRECTION,C1,noun,-
0270,05-0270-08-3,angle,WAY OF THINKING,C1,noun,-
0281,05-0281-08-1,annoyance,-,C1,noun,-
0292,05-0292-12-1,anticipate,-,C1,verb,-
0290,05-0290-01-1,anti-social,BEHAVIOUR,C1,adjective,-
0290,05-0290-01-2,anti-social,PERSON,C1,adjective,people: personality
0300,05-0300-02-1,anyhow,CHANGING STATEMENT,C1,adverb,communication
0312,05-0312-01-1,appalling,BAD,C1,adjective,describing things
0313,05-0313-01-1,apparent,SEEMS TRUE,C1,adjective,-
0315,05-0315-08-1,appeal,REQUEST,C1,noun,communication
0315,05-0315-12-2,appeal,REQUEST,C1,verb,communication
0318,05-0318-08-1,appetite,FOOD,C1,noun,food and drink
0319,05-0319-12-1,applaud,CLAP,C1,verb,-
0320,05-0320-08-1,applause,-,C1,noun,-
0322,05-0322-08-1,appliance,-,C1,noun,-
0324,05-0324-12-1,apply,USE,C1,verb,-
0325,05-0325-12-1,appoint,-,C1,verb,work
0338,05-0338-08-1,archaeologist,-,C1,noun,work
0339,05-0339-08-1,archaeology,-,C1,noun,-
0346,05-0346-12-1,arise,-,C1,verb,-
0356,05-0356-08-1,arrival,NEW PERSON/THING,C1,noun,-
0360,05-0360-08-1,art,SKILL,C1,noun,-
0378,05-0378-12-1,assert,-,C1,verb,communication
0382,05-0382-08-1,asset,USEFUL,C1,noun,-
0382,05-0382-08-2,asset,WORTH MONEY,C1,noun,money
0383,05-0383-12-1,assign,-,C1,verb,-
0384,05-0384-08-1,assignment,-,C1,noun,-
0388,05-0388-12-1,associate,TWO THINGS/PEOPLE,C1,verb,-
0391,05-0391-08-1,assumption,-,C1,noun,-
0392,05-0392-08-1,assurance,PROMISE,C1,noun,communication
0393,05-0393-12-1,assure,MAKE CERTAIN,C1,verb,-
0407,05-0407-12-1,attack,CRITICIZE,C1,verb,communication
0408,05-0408-12-1,attain,-,C1,verb,-
0412,05-0412-08-1,attendance,NUMBER,C1,noun,-
0412,05-0412-08-2,attendance,REGULARLY,C1,noun,-
0420,05-0420-08-1,auction,-,C1,noun,-
0422,05-0422-08-1,audition,-,C1,noun,-
0424,05-0424-01-1,authentic,-,C1,adjective,describing things
0426,05-0426-08-1,authority,OFFICIAL GROUP,C1,noun,-
0427,05-0427-12-1,authorize,-,C1,verb,-
0433,05-0433-08-1,avenue,ROAD,C1,noun,-
0434,05-0434-01-1,average,NOT EXCELLENT,C1,adjective,describing things
0439,05-0439-08-1,awareness,-,C1,noun,-
0440,05-0440-02-1,away,SPORT,C1,adverb,shopping
0459,05-0459-08-1,bacteria,-,C1,noun,"body and health, natural world"
0460,05-0460-01-1,bad,PAINFUL,C1,adjective,-
0486,05-0486-01-1,bankrupt,-,C1,adjective,money
0501,05-0501-02-1,basically,MOSTLY,C1,adverb,communication
0503,05-0503-08-1,basis,REASON,C1,noun,-
0503,05-0503-08-2,basis,DEVELOPMENT,C1,noun,-
0514,05-0514-08-1,beak,-,C1,noun,animals
0517,05-0517-12-1,bear,NAME,C1,verb,-
0519,05-0519-12-1,beat,BETTER THAN,C1,verb,-
0519,05-0519-12-2,beat,FOOD,C1,verb,food and drink
0537,05-0537-10-1,behind,CAUSING,C1,preposition,-
0537,05-0537-02-2,behind,SLOWER,C1,adverb,-
0555,05-0555-12-1,bet,-,C1,verb,-
0558,05-0558-02-1,between,SPACE,C1,adverb,-
0558,05-0558-02-2,between,TIME,C1,adverb,-
0559,05-0559-12-1,beware,-,C1,verb,-
0560,05-0560-10-1,beyond,INVOLVING OTHERS,C1,preposition,-
0560,05-0560-10-2,beyond,NOT UNDERSTAND,C1,preposition,-
0560,05-0560-02-3,beyond,PLACE,C1,adverb,describing things
0562,05-0562-01-1,biased,-,C1,adjective,-
0564,05-0564-08-1,bid,OFFER,C1,noun,work
0565,05-0565-01-1,big,SUCCESSFUL,C1,adjective,-
0568,05-0568-01-1,bilingual,-,C1,adjective,-
0577,05-0577-08-1,birth,BEGINNING,C1,noun,-
0596,05-0596-08-1,blindness,NOT SEEING,C1,noun,body and health
0599,05-0599-12-1,block,CANNOT SEE,C1,verb,-
0604,05-0604-01-1,bloody,VIOLENT,C1,adjective,-
0609,05-0609-08-1,board,ORGANIZATION,C1,noun,work
0637,05-0637-12-1,borrow,MONEY,C1,verb,money
0646,05-0646-01-1,bound,DIRECTION,C1,adjective,travel
0647,05-0647-08-1,boundary,LIMIT,C1,noun,-
0647,05-0647-08-2,boundary,LINE,C1,noun,-
0656,05-0656-08-1,bracket,GROUP,C1,noun,-
0657,05-0657-08-1,brain,INTELLIGENCE,C1,noun,"body and health, people: personality"
0662,05-0662-08-1,brass,METAL,C1,noun,-
0667,05-0667-08-1,break,DAMAGE,C1,noun,-
0669,05-0669-08-1,breakdown,FAILURE,C1,noun,-
0678,05-0678-08-1,bribe,-,C1,noun,money
0678,05-0678-12-2,bribe,-,C1,verb,-
0693,05-0693-12-1,broaden,-,C1,verb,-
0694,05-0694-02-1,broadly,-,C1,adverb,-
0699,05-0699-08-1,bronze,PRIZE,C1,noun,-
0708,05-0708-08-1,bubble,-,C1,noun,-
0707,05-0707-01-1,brutal,-,C1,adjective,-
0716,05-0716-01-1,bulky,-,C1,adjective,describing things
0719,05-0719-12-1,bully,-,C1,verb,-
0719,05-0719-08-2,bully,-,C1,noun,people: personality
0720,05-0720-08-1,bump,BODY,C1,noun,body and health
0720,05-0720-08-2,bump,SURFACE,C1,noun,-
0725,05-0725-08-1,burden,-,C1,noun,-
0756,05-0756-08-1,cabin,HOUSE,C1,noun,buildings
0767,05-0767-12-1,call,ASK TO COME,C1,verb,communication
0767,05-0767-08-2,call,VISIT,C1,noun,-
0773,05-0773-08-1,campaign,ACTIVITIES,C1,noun,-
0773,05-0773-08-2,campaign,WAR,C1,noun,-
0773,05-0773-12-3,campaign,-,C1,verb,people: actions
0780,05-0780-08-1,cancellation,-,C1,noun,-
0787,05-0787-12-1,cap,LIMIT,C1,verb,-
0788,05-0788-08-1,capability,-,C1,noun,-
0790,05-0790-08-1,capacity,JOB,C1,noun,work
0796,05-0796-08-1,capture,-,C1,noun,people: actions
0818,05-0818-08-1,carriage,TRAIN,C1,noun,travel
0820,05-0820-12-1,carry,DISEASE,C1,verb,body and health
0837,05-0837-12-1,cater,-,C1,verb,"food and drink, people: actions"
0841,05-0841-08-1,cause,PRINCIPLE,C1,noun,-
0842,05-0842-08-1,caution,CARE,C1,noun,-
0857,05-0857-01-1,central,CITY,C1,adjective,-
0857,05-0857-01-2,central,ORGANIZATION,C1,adjective,-
0861,05-0861-08-1,cereal,PLANT,C1,noun,food and drink
0877,05-0877-01-1,changeable,-,C1,adjective,-
0880,05-0880-01-1,chaotic,-,C1,adjective,-
0883,05-0883-08-1,character,INTERESTING PERSON,C1,noun,people: personality
0883,05-0883-08-2,character,WRITING,C1,noun,communication
0885,05-0885-08-1,charge,CRIME,C1,noun,"communication, crime"
0895,05-0895-01-1,chatty,PERSON,C1,adjective,people: personality
0895,05-0895-01-2,chatty,WRITING,C1,adjective,communication
0896,05-0896-01-1,cheap,LOW QUALITY,C1,adjective,"money, shopping"
0927,05-0927-01-1,chilly,-,C1,adjective,-
0934,05-0934-08-1,cholesterol,-,C1,noun,body and health
0937,05-0937-08-1,chore,-,C1,noun,-
0941,05-0941-08-1,cinema,ART,C1,noun,arts and media
0950,05-0950-01-1,civil,-,C1,adjective,-
0952,05-0952-08-1,civilization,WAY OF LIFE,C1,noun,-
0953,05-0953-08-1,claim,STATEMENT,C1,noun,communication
0955,05-0955-08-1,clarification,-,C1,noun,-
0956,05-0956-12-1,clarify,-,C1,verb,communication
0963,05-0963-12-1,classify,-,C1,verb,-
0969,05-0969-01-1,clear,NOT BLOCKED,C1,adjective,-
0983,05-0983-01-1,clinical,MEDICAL,C1,adjective,body and health
0985,05-0985-01-1,close,SIMILAR,C1,adjective,-
0987,05-0987-02-1,closely,VERY NEAR,C1,adverb,-
0988,05-0988-08-1,closeness,NEAR,C1,noun,-
0987,05-0987-02-1,closely,CAREFULLY,C1,adverb,-
0988,05-0988-08-1,closeness,RELATIONSHIP,C1,noun,-
1000,05-1000-08-1,clutch,ENGINE,C1,noun,-
1003,05-1003-08-1,coal,FUEL,C1,noun,-
1010,05-1010-08-1,code,RULES,C1,noun,-
1021,05-1021-08-1,collaboration,-,C1,noun,-
1020,05-1020-12-1,collaborate,-,C1,verb,-
1033,05-1033-08-1,column,NUMBERS/WORDS,C1,noun,-
1042,05-1042-08-1,comfort,PLEASANT THING,C1,noun,-
1048,05-1048-08-1,command,COMPUTER,C1,noun,-
1059,05-1059-08-1,commodity,-,C1,noun,-
1060,05-1060-01-1,common,ORDINARY,C1,adjective,-
1062,05-1062-02-1,commonly,-,C1,adverb,-
1067,05-1067-12-1,commute,-,C1,verb,travel
1070,05-1070-01-1,comparable,-,C1,adjective,describing things
1071,05-1071-01-1,comparative,-,C1,adjective,-
1074,05-1074-01-1,compatible,EQUIPMENT,C1,adjective,technology
1075,05-1075-12-1,compensate,MONEY,C1,verb,money
1077,05-1077-08-1,competence,-,C1,noun,-
1078,05-1078-01-1,competent,-,C1,adjective,people: personality
1082,05-1082-12-1,compile,-,C1,verb,-
1084,05-1084-08-1,complaint,ANNOYING THING,C1,noun,-
1087,05-1087-08-1,completion,-,C1,noun,-
1088,05-1088-08-1,complex,BUILDINGS,C1,noun,buildings
1091,05-1091-12-1,complicate,-,C1,verb,-
1093,05-1093-08-1,complication,DIFFICULTY,C1,noun,-
1094,05-1094-12-1,compliment,-,C1,verb,-
1096,05-1096-12-1,comply,-,C1,verb,-
1097,05-1097-08-1,component,MACHINE,C1,noun,-
1097,05-1097-08-2,component,FEATURE,C1,noun,-
1102,05-1102-02-1,comprehensively,-,C1,adverb,-
1101,05-1101-01-1,comprehensive,-,C1,adjective,-
1103,05-1103-12-1,comprise,CONSIST,C1,verb,-
1103,05-1103-12-2,comprise,FORM,C1,verb,-
1116,05-1116-12-1,concern,WORRY,C1,verb,-
1121,05-1121-12-1,conclude,DECIDE,C1,verb,-
1121,05-1121-12-2,conclude,END,C1,verb,communication
1125,05-1125-01-1,concrete,CERTAIN,C1,adjective,-
1127,05-1127-08-1,condition,AGREEMENT,C1,noun,-
1135,05-1135-01-1,confidential,-,C1,adjective,-
1147,05-1147-08-1,congestion,-,C1,noun,travel
1153,05-1153-12-1,conquer,-,C1,verb,-
1155,05-1155-01-1,conscientious,-,C1,adjective,people: personality
1156,05-1156-01-1,conscious,AWAKE,C1,adjective,body and health
1157,05-1157-08-1,consciousness,AWARE,C1,noun,-
1160,05-1160-08-1,consent,-,C1,noun,-
1163,05-1163-08-1,conservation,NOT WASTE,C1,noun,-
1164,05-1164-01-1,conservative,-,C1,adjective,-
1165,05-1165-12-1,consider,FACTS,C1,verb,-
1165,05-1165-12-2,consider,MAY BE TRUE,C1,verb,-
1168,05-1168-01-1,considerate,-,C1,adjective,-
1176,05-1176-12-1,constitute,-,C1,verb,-
1177,05-1177-08-1,constitution,LAWS,C1,noun,politics
1184,05-1184-12-1,consult,GET INFORMATION,C1,verb,-
1183,05-1183-01-1,constructive,-,C1,adjective,-
1184,05-1184-12-1,consult,DISCUSS,C1,verb,-
1187,05-1187-12-1,consume,USE RESOURCE,C1,verb,people: actions
1189,05-1189-08-1,consumption,-,C1,noun,people: actions
1190,05-1190-08-1,contact,TOUCH,C1,noun,-
1199,05-1199-08-1,contestant,-,C1,noun,"arts and media, shopping"
1200,05-1200-08-1,context,LANGUAGE,C1,noun,-
1203,05-1203-01-1,continual,-,C1,adjective,-
1204,05-1204-02-1,continually,-,C1,adverb,-
1212,05-1212-12-1,contradict,SAY SOMEONE IS WRONG,C1,verb,-
1217,05-1217-12-1,contribute,WRITE,C1,verb,-
1219,05-1219-08-1,control,CALM,C1,noun,people: personality
1221,05-1221-08-1,controversy,-,C1,noun,-
1222,05-1222-08-1,convenience,HELPFUL THING,C1,noun,-
1225,05-1225-08-1,convention,MEETING,C1,noun,"communication, politics"
1225,05-1225-08-2,convention,CUSTOM,C1,noun,-
1230,05-1230-12-1,convey,-,C1,verb,-
1235,05-1235-01-1,convincing,-,C1,adjective,-
1240,05-1240-01-1,cool,CALM,C1,adjective,people: personality
1241,05-1241-08-1,coolness,COLD,C1,noun,-
1252,05-1252-01-1,corporate,-,C1,adjective,-
1261,05-1261-01-1,corrupt,-,C1,adjective,people: personality
1261,05-1261-12-2,corrupt,-,C1,verb,people: personality
1262,05-1262-08-1,corruption,MAKE DISHONEST,C1,noun,-
1262,05-1262-08-2,corruption,BAD BEHAVIOUR,C1,noun,"crime, people: personality"
1263,05-1263-01-1,cosmopolitan,-,C1,adjective,-
1277,05-1277-08-1,counterpart,-,C1,noun,work
1278,05-1278-01-1,countless,-,C1,adjective,-
1285,05-1285-01-1,courageous,-,C1,adjective,people: personality
1292,05-1292-12-1,cover,REPORT,C1,verb,"arts and media, people: actions"
1292,05-1292-12-2,cover,FINANCIAL PROTECTION,C1,verb,money
1292,05-1292-12-3,cover,MONEY,C1,verb,money
1292,05-1292-08-4,cover,FINANCIAL,C1,noun,money
1293,05-1293-08-1,coverage,REPORT,C1,noun,arts and media
1292,05-1292-08-1,cover,FROM WEATHER/ATTACK,C1,noun,-
1301,05-1301-12-1,crash,MONEY,C1,verb,money
1301,05-1301-08-2,crash,BUSINESS,C1,noun,money
1304,05-1304-08-1,crawl,SPEED,C1,noun,-
1304,05-1304-08-2,crawl,SWIMMING,C1,noun,-
1324,05-1324-08-1,criterion,-,C1,noun,-
1325,05-1325-08-1,critic,NOT APPROVE,C1,noun,-
1333,05-1333-08-1,crossing,TRIP BY WATER,C1,noun,-
1335,05-1335-12-1,crowd,-,C1,verb,-
1348,05-1348-12-1,cultivate,GROW,C1,verb,-
1349,05-1349-08-1,cultivation,-,C1,noun,-
1357,05-1357-12-1,cure,PROBLEM,C1,verb,-
1373,05-1373-01-1,customary,-,C1,adjective,-
1376,05-1376-08-1,cut,REDUCTION,C1,noun,-
1377,05-1377-08-1,cutback,-,C1,noun,-
1379,05-1379-01-1,cutting-edge,-,C1,adjective,-
1397,05-1397-01-1,dark,BAD,C1,adjective,-
1403,05-1403-08-1,date,FRUIT,C1,noun,food and drink
1410,05-1410-08-1,daycare,-,C1,noun,-
1411,05-1411-12-1,daydream,-,C1,verb,-
1409,05-1409-01-1,day-to-day,-,C1,adjective,-
1417,05-1417-02-1,dead,EXTREMELY,C1,adverb,-
1429,05-1429-08-1,debut,-,C1,noun,-
1440,05-1440-01-1,decisive,AFFECTING,C1,adjective,-
1443,05-1443-08-1,declaration,-,C1,noun,politics
1450,05-1450-01-1,dedicated,GIVING TIME/ENERGY,C1,adjective,-
1451,05-1451-08-1,dedication,-,C1,noun,-
1453,05-1453-08-1,deduction,AMOUNT,C1,noun,-
1456,05-1456-12-1,deepen,KNOWLEDGE,C1,verb,-
1460,05-1460-08-1,defect,-,C1,noun,-
1462,05-1462-08-1,defence,MILITARY,C1,noun,politics
1463,05-1463-12-1,defend,LAW,C1,verb,crime
1466,05-1466-08-1,deficiency,FAULT,C1,noun,-
1467,05-1467-08-1,deficit,-,C1,noun,-
1472,05-1472-08-1,definition,IMAGE,C1,noun,-
1477,05-1477-08-1,delegate,-,C1,noun,-
1482,05-1482-01-1,delicate,NEEDING CARE,C1,adjective,-
1487,05-1487-12-1,deliver,PROMISE,C1,verb,-
1494,05-1494-12-1,demonstrate,SHOW HOW,C1,verb,"communication, people: actions"
1495,05-1495-08-1,demonstration,SHOWING,C1,noun,people: actions
1495,05-1495-08-2,demonstration,PROOF,C1,noun,-
1500,05-1500-08-1,density,-,C1,noun,-
1504,05-1504-08-1,deodorant,-,C1,noun,body and health
1512,05-1512-08-1,deposit,BANK,C1,noun,-
1512,05-1512-12-2,deposit,-,C1,verb,-
1512,05-1512-08-3,deposit,RENT,C1,noun,-
1518,05-1518-01-1,deprived,-,C1,adjective,-
1520,05-1520-08-1,deputy,-,C1,noun,politics
1526,05-1526-01-1,deserted,-,C1,adjective,-
1528,05-1528-08-1,design,DRAWING,C1,noun,-
1531,05-1531-12-1,desire,-,C1,verb,-
1541,05-1541-08-1,destiny,POWER,C1,noun,-
1541,05-1541-08-2,destiny,FUTURE,C1,noun,-
1544,05-1544-01-1,detached,BUILDING,C1,adjective,buildings
1547,05-1547-12-1,detect,-,C1,verb,-
1549,05-1549-12-1,deteriorate,-,C1,verb,-
1551,05-1551-12-1,determine,FIND,C1,verb,-
1551,05-1551-12-2,determine,DECIDE,C1,verb,-
1557,05-1557-01-1,devastating,SHOCKING,C1,adjective,-
1556,05-1556-01-1,devastated,-,C1,adjective,people: personality
1561,05-1561-08-1,developer,PRODUCTS,C1,noun,"technology, work"
1578,05-1578-12-1,dictate,-,C1,verb,-
1581,05-1581-08-1,diesel,-,C1,noun,travel
1586,05-1586-12-1,differentiate,SEE DIFFERENCE,C1,verb,-
1591,05-1591-12-1,digest,FOOD,C1,verb,body and health
1591,05-1591-12-2,digest,INFORMATION,C1,verb,-
1592,05-1592-08-1,digestion,-,C1,noun,body and health
1600,05-1600-12-1,diminish,-,C1,verb,-
1608,05-1608-01-1,diplomatic,GOVERNMENTS,C1,adjective,politics
1610,05-1610-01-1,direct,CLEAR,C1,adjective,-
1610,05-1610-12-2,direct,ORGANIZE,C1,verb,-
1611,05-1611-08-1,direction,CONTROL,C1,noun,-
1615,05-1615-08-1,directory,-,C1,noun,-
1621,05-1621-01-1,disadvantaged,-,C1,adjective,-
1630,05-1630-08-1,disapproval,-,C1,noun,people: personality
1633,05-1633-01-1,disastrous,-,C1,adjective,describing things
