Root,Serial,Word,CurNode,CurTime,NextTime
7722,00-7722-0-0,clench,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7723,00-7723-0-0,biometrics,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1285,00-1285-0-0,courageous,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
855,00-0855-0-0,centigrade,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7724,00-7724-0-0,slouch,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2268,00-2268-0-0,flaw,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3528,00-3528-0-0,mediocre,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5449,00-5449-0-0,spill,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4195,00-4195-0-0,picturesque,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7725,00-7725-0-0,rehabilitate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7726,00-7726-0-0,proclaim,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7727,00-7727-0-0,particulate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1147,00-1147-0-0,congestion,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3001,00-3001-0-0,innovative,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3000,00-3000-0-0,innovation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3302,00-3302-0-0,legislation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3128,00-3128-0-0,irritable,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1084,00-1084-0-0,complaint,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1109,00-1109-0-0,concede,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7728,00-7728-0-0,disintegrate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2140,00-2140-0-0,faith,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7729,00-7729-0-0,aeration,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1337,00-1337-0-0,crucial,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7730,00-7730-0-0,inventory,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3054,00-3054-0-0,intensify,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1679,00-1679-0-0,disqualify,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7731,00-7731-0-0,symphony,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7732,00-7732-0-0,discord,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7733,00-7733-0-0,concord,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7734,00-7734-0-0,vested,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3283,00-3283-0-0,leap,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5435,00-5435-0-0,spectrum,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7735,00-7735-0-0,cite,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7736,00-7736-0-0,granite,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7737,00-7737-0-0,mantle,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7738,00-7738-0-0,submerge,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1892,00-1892-0-0,emerge,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3553,00-3553-0-0,merge,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7739,00-7739-0-0,enrollment,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7740,00-7740-0-0,bacterial,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1877,00-1877-0-0,eligible,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7741,00-7741-0-0,thorny,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7742,00-7742-0-0,capsize,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7743,00-7743-0-0,replicate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7744,00-7744-0-0,duplicate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7745,00-7745-0-0,swivel,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7746,00-7746-0-0,prototype,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7747,00-7747-0-0,unveil,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4862,00-4862-0-0,reveal,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7748,00-7748-0-0,velocity,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7749,00-7749-0-0,underpin,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7750,00-7750-0-0,unobtrusive,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7751,00-7751-0-0,ethereal,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3874,00-3874-0-0,obsession,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7752,00-7752-0-0,fraught,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7753,00-7753-0-0,retailing,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7754,00-7754-0-0,dispersal,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7755,00-7755-0-0,revegetate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7756,00-7756-0-0,enclosure,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4956,00-4956-0-0,rural,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7757,00-7757-0-0,hitherto,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5026,00-5026-0-0,scent,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7758,00-7758-0-0,colony,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3317,00-3317-0-0,lethal,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7759,00-7759-0-0,asymmetry,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7760,00-7760-0-0,treadmill,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7761,00-7761-0-0,bibliography,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7762,00-7762-0-0,fatigue,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1977,00-1977-0-0,equivalent,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7763,00-7763-0-0,burrow,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5520,00-5520-0-0,statistic,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1566,00-1566-0-0,devise,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5550,00-5550-0-0,stock,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7764,00-7764-0-0,irrevocable,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7765,00-7765-0-0,utilization,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7766,00-7766-0-0,utilitarian,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7767,00-7767-0-0,utility,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7768,00-7768-0-0,condense,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4653,00-4653-0-0,recipe,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7769,00-7769-0-0,invert,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4988,00-4988-0-0,sanction,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7770,00-7770-0-0,disseminate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7771,00-7771-0-0,taunt,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3657,00-3657-0-0,mortality,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7772,00-7772-0-0,recalcitrant,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7773,00-7773-0-0,crusade,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7774,00-7774-0-0,maternal,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7775,00-7775-0-0,victimize,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7776,00-7776-0-0,extravagance,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7777,00-7777-0-0,escalate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7778,00-7778-0-0,glossy,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7779,00-7779-0-0,infirmity,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7780,00-7780-0-0,retrenchment,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7781,00-7781-0-0,entice,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7782,00-7782-0-0,earthworm,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1163,00-1163-0-0,conservation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7783,00-7783-0-0,acquisition,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7784,00-7784-0-0,ceramic,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7785,00-7785-0-0,astound,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7786,00-7786-0-0,cohesion,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2028,00-2028-0-0,exceed,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2848,00-2848-0-0,imitation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7787,00-7787-0-0,counterfeit,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7788,00-7788-0-0,marble,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5641,00-5641-0-0,succumb,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7789,00-7789-0-0,absenteeism,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4763,00-4763-0-0,remote,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3212,00-3212-0-0,kit,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7790,00-7790-0-0,invader,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7791,00-7791-0-0,radiate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1477,00-1477-0-0,delegate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3561,00-3561-0-0,metaphor,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3949,00-3949-0-0,orchestra,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7792,00-7792-0-0,segment,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7793,00-7793-0-0,outdo,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7794,00-7794-0-0,Mediterranean,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7795,00-7795-0-0,centennial,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7796,00-7796-0-0,terminology,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5567,00-5567-0-0,strain,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7797,00-7797-0-0,tauten,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5836,00-5836-0-0,tense,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3047,00-3047-0-0,intellectual,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7798,00-7798-0-0,venomous,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5623,00-5623-0-0,subsequent,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5624,00-5624-0-0,subsequently,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1271,00-1271-0-0,council,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7799,00-7799-0-0,glitter,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3000,00-3000-0-0,innovation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7800,00-7800-0-0,malevolent,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7801,00-7801-0-0,benevolent,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7802,00-7802-0-0,discrepancy,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7803,00-7803-0-0,legitimacy,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7804,00-7804-0-0,ascertain,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7805,00-7805-0-0,obscurity,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4337,00-4337-0-0,precedent,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
259,00-0259-0-0,analogy,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7806,00-7806-0-0,patronage,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7807,00-7807-0-0,circumscribe,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4794,00-4794-0-0,reptile,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7808,00-7808-0-0,triumphant,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1467,00-1467-0-0,deficit,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3692,00-3692-0-0,municipal,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7809,00-7809-0-0,plagiarize,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7810,00-7810-0-0,penetration,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7811,00-7811-0-0,punctual,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1179,00-1179-0-0,constrain,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5137,00-5137-0-0,session,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1180,00-1180-0-0,constraint,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7812,00-7812-0-0,inductive,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
380,00-0380-0-0,assess,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3248,00-3248-0-0,lane,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5832,00-5832-0-0,tendency,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3164,00-3164-0-0,journal,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7813,00-7813-0-0,comprehension,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7814,00-7814-0-0,marsh,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3031,00-3031-0-0,instinct,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7815,00-7815-0-0,foreland,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7816,00-7816-0-0,induction,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1082,00-1082-0-0,compile,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7817,00-7817-0-0,underling,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7818,00-7818-0-0,menace,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7819,00-7819-0-0,moist,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7820,00-7820-0-0,moisture,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4320,00-4320-0-0,poverty,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
6330,00-6330-0-0,vague,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7821,00-7821-0-0,surveillance,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7822,00-7822-0-0,aridity,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2104,00-2104-0-0,extinct,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2105,00-2105-0-0,extinction,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7823,00-7823-0-0,pathology,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5815,00-5815-0-0,tedious,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1137,00-1137-0-0,confine,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7824,00-7824-0-0,compulsively,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1106,00-1106-0-0,compulsory,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2919,00-2919-0-0,incur,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5452,00-5452-0-0,spine,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7825,00-7825-0-0,spinal,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2035,00-2035-0-0,excess,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7826,00-7826-0-0,smother,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7827,00-7827-0-0,hypothetical,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7828,00-7828-0-0,treatise,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7829,00-7829-0-0,scuffle,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7830,00-7830-0-0,instinctual,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7831,00-7831-0-0,incongruity,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7832,00-7832-0-0,renaissance,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4872,00-4872-0-0,revival,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4769,00-4769-0-0,renewal,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1022,00-1022-0-0,collapse,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1445,00-1445-0-0,decline,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7833,00-7833-0-0,malleable,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7834,00-7834-0-0,impetus,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7835,00-7835-0-0,pedigree,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7836,00-7836-0-0,disdain,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7837,00-7837-0-0,dwindling,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7838,00-7838-0-0,dwindle,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4330,00-4330-0-0,pragmatic,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7839,00-7839-0-0,altruistic,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7840,00-7840-0-0,sanitation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7841,00-7841-0-0,transient,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7842,00-7842-0-0,elucidate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4228,00-4228-0-0,plausible,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7843,00-7843-0-0,veterinary,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7844,00-7844-0-0,combustion,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3591,00-3591-0-0,minister,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7845,00-7845-0-0,contrived,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5625,00-5625-0-0,subsidy,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5180,00-5180-0-0,shell,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7846,00-7846-0-0,batch,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7847,00-7847-0-0,boulder,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1788,00-1788-0-0,dubious,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
573,00-0573-0-0,biography,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7848,00-7848-0-0,audio,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7849,00-7849-0-0,rigorous,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7850,00-7850-0-0,rigorously,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
3563,00-3563-0-0,meticulous,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
4895,00-4895-0-0,rigid,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
5052,00-5052-0-0,sculpture,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7851,00-7851-0-0,aisle,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
2158,00-2158-0-0,fare,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
1184,00-1184-0-0,consult,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7852,00-7852-0-0,drainage,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7853,00-7853-0-0,antiquity,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7854,00-7854-0-0,slumber,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7855,00-7855-0-0,disorientate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7856,00-7856-0-0,germinate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7857,00-7857-0-0,propagate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7858,00-7858-0-0,propagation,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7859,00-7859-0-0,tensile,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7860,00-7860-0-0,repatriate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7861,00-7861-0-0,reinvigorate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7862,00-7862-0-0,camouflage,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7863,00-7863-0-0,encompass,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7864,00-7864-0-0,replenish,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7865,00-7865-0-0,configuration,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7866,00-7866-0-0,perpetuate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
7867,00-7867-0-0,inaugurate,-2,YYYY-MM-DD-hh-mm-ss,YYYY-MM-DD-hh-mm-ss
