Root,Serial,Level,Part of Speech,addition,Explaination,ExplainationE,ExplainationC
2466,04-2466-08-1,B2,noun,-,,-,-
2469,04-2469-08-1,B2,noun,-,,-,-
2470,04-2470-02-1,B2,adverb,-,,-,-
2471,04-2471-01-1,B2,adjective,-,,-,-
2472,04-2472-02-1,B2,adverb,-,,-,-
2478,04-2478-12-1,B2,verb,-,,-,-
2488,04-2488-01-1,B2,adjective,-,,-,-
2490,04-2490-08-1,B2,noun,-,,-,-
2495,04-2495-01-1,B2,adjective,-,,-,-
2498,04-2498-02-1,B2,adverb,-,,-,-
2496,04-2496-08-1,B2,noun,-,,-,-
2503,04-2503-12-1,B2,verb,-,,-,-
2503,04-2503-12-2,B2,verb,-,,-,-
2503,04-2503-08-3,B2,noun,-,,-,-
2507,04-2507-08-1,B2,noun,-,,-,-
2509,04-2509-01-1,B2,adjective,-,,-,-
2511,04-2511-08-1,B2,noun,-,,-,-
0015,04-0015-12-1,B2,verb,-,,-,-
2521,04-2521-08-1,B2,noun,-,,-,-
2521,04-2521-12-2,B2,verb,-,,-,-
2522,04-2522-12-1,B2,verb,-,,-,-
2523,04-2523-08-1,B2,noun,-,,-,-
2524,04-2524-12-1,B2,verb,-,,-,-
2529,04-2529-02-1,B2,adverb,-,,-,-
2528,04-2528-01-1,B2,adjective,-,,-,-
2530,04-2530-08-1,B2,noun,-,,-,-
2530,04-2530-12-2,B2,verb,-,,-,-
2546,04-2546-12-1,B2,verb,-,,-,-
2548,04-2548-08-1,B2,noun,-,,-,-
2553,04-2553-08-1,B2,noun,-,,-,-
2554,04-2554-01-1,B2,adjective,-,,-,-
2555,04-2555-02-1,B2,adverb,-,,-,-
2556,04-2556-08-1,B2,noun,-,,-,-
2558,04-2558-01-1,B2,adjective,-,,-,-
2559,04-2559-01-1,B2,adjective,-,,-,-
2562,04-2562-01-1,B2,adjective,-,,-,-
2563,04-2563-08-1,B2,noun,-,,-,-
2568,04-2568-12-1,B2,verb,-,,-,-
2568,04-2568-08-2,B2,noun,-,,-,-
2573,04-2573-08-1,B2,noun,-,,-,-
2577,04-2577-01-1,B2,adjective,-,,-,-
2578,04-2578-08-1,B2,noun,-,,-,-
2578,04-2578-01-2,B2,adjective,-,,-,-
2579,04-2579-08-1,B2,noun,-,,-,-
2581,04-2581-12-1,B2,verb,-,,-,-
2581,04-2581-08-2,B2,noun,-,,-,-
2582,04-2582-12-1,B2,verb,-,,-,-
2582,04-2582-12-2,B2,verb,-,,-,-
2584,04-2584-08-1,B2,noun,-,,-,-
2585,04-2585-08-1,B2,noun,-,,-,-
2589,04-2589-08-1,B2,noun,-,,-,-
2589,04-2589-08-2,B2,noun,-,,-,-
2590,04-2590-01-1,B2,adjective,-,,-,-
2594,04-2594-08-1,B2,noun,-,,-,-
2596,04-2596-08-1,B2,noun,-,,-,-
2599,04-2599-01-1,B2,adjective,-,,-,-
2601,04-2601-08-1,B2,noun,-,,-,-
2604,04-2604-08-1,B2,noun,-,,-,-
2608,04-2608-08-1,B2,noun,-,,-,-
2612,04-2612-08-1,B2,noun,-,,-,-
2618,04-2618-08-1,B2,noun,-,,-,-
2619,04-2619-08-1,B2,noun,-,,-,-
2623,04-2623-12-1,B2,verb,-,,-,-
2625,04-2625-02-1,B2,adverb,-,,-,-
2630,04-2630-01-1,B2,adjective,-,,-,-
2631,04-2631-08-1,B2,noun,-,,-,-
2633,04-2633-02-1,B2,adverb,-,,-,-
2636,04-2636-08-1,B2,noun,-,,-,-
2632,04-2632-01-1,B2,adjective,-,,-,-
2636,04-2636-12-1,B2,verb,-,,-,-
2637,04-2637-01-1,B2,adjective,-,,-,-
2638,04-2638-01-1,B2,adjective,-,,-,-
2639,04-2639-08-1,B2,noun,-,,-,-
2642,04-2642-08-1,B2,noun,-,,-,-
2647,04-2647-12-1,B2,verb,-,,-,-
2647,04-2647-12-2,B2,verb,-,,-,-
2652,04-2652-12-1,B2,verb,-,,-,-
2656,04-2656-08-1,B2,noun,-,,-,-
2658,04-2658-12-1,B2,verb,-,,-,-
2664,04-2664-08-1,B2,noun,-,,-,-
2669,04-2669-08-1,B2,noun,-,,-,-
2669,04-2669-08-2,B2,noun,-,,-,-
2674,04-2674-08-1,B2,noun,-,,-,-
2675,04-2675-08-1,B2,noun,-,,-,-
2679,04-2679-08-1,B2,noun,-,,-,-
2679,04-2679-08-2,B2,noun,-,,-,-
2681,04-2681-08-1,B2,noun,-,,-,-
2682,04-2682-12-1,B2,verb,-,,-,-
2682,04-2682-08-2,B2,noun,-,,-,-
2683,04-2683-08-1,B2,noun,-,,-,-
2689,04-2689-02-1,B2,adverb,-,,-,-
2694,04-2694-11-1,B2,pronoun,-,,-,-
2695,04-2695-12-1,B2,verb,-,,-,-
2700,04-2700-01-1,B2,adjective,-,,-,-
2704,04-2704-01-1,B2,adjective,-,,-,-
2707,04-2707-12-1,B2,verb,-,,-,-
2707,04-2707-12-2,B2,verb,-,,-,-
2707,04-2707-08-3,B2,noun,-,,-,-
2708,04-2708-02-1,B2,adverb,-,,-,-
2706,04-2706-01-1,B2,adjective,-,,-,-
2712,04-2712-11-1,B2,pronoun,-,,-,-
2714,04-2714-08-1,B2,noun,-,,-,-
2714,04-2714-08-2,B2,noun,-,,-,-
2715,04-2715-08-1,B2,noun,-,,-,-
2717,04-2717-12-1,B2,verb,-,,-,-
2724,04-2724-12-1,B2,verb,-,,-,-
2724,04-2724-08-2,B2,noun,-,,-,-
2699,04-2699-01-1,B2,adjective,-,,-,-
2728,04-2728-12-1,B2,verb,-,,-,-
2728,04-2728-12-2,B2,verb,-,,-,-
2728,04-2728-08-3,B2,noun,-,,-,-
2738,04-2738-02-1,B2,adverb,-,,-,-
2739,04-2739-08-1,B2,noun,-,,-,-
2742,04-2742-08-1,B2,noun,-,,-,-
2742,04-2742-08-2,B2,noun,-,,-,-
2744,04-2744-08-1,B2,noun,-,,-,-
2745,04-2745-08-1,B2,noun,-,,-,-
2749,04-2749-02-1,B2,adverb,-,,-,-
2750,04-2750-01-1,B2,adjective,-,,-,-
2754,04-2754-08-1,B2,noun,-,,-,-
2758,04-2758-08-1,B2,noun,-,,-,-
2763,04-2763-08-1,B2,noun,-,,-,-
2771,04-2771-01-1,B2,adjective,-,,-,-
2771,04-2771-01-2,B2,adjective,-,,-,-
2773,04-2773-08-1,B2,noun,-,,-,-
2783,04-2783-08-1,B2,noun,-,,-,-
2792,04-2792-08-1,B2,noun,-,,-,-
2794,04-2794-08-1,B2,noun,-,,-,-
2796,04-2796-12-1,B2,verb,-,,-,-
2797,04-2797-08-1,B2,noun,-,,-,-
2804,04-2804-08-1,B2,noun,-,,-,-
2815,04-2815-08-1,B2,noun,-,,-,-
2815,04-2815-08-2,B2,noun,-,,-,-
2816,04-2816-01-1,B2,adjective,-,,-,-
2817,04-2817-08-1,B2,noun,-,,-,-
2818,04-2818-01-1,B2,adjective,-,,-,-
2820,04-2820-02-1,B2,adverb,-,,-,-
2820,04-2820-02-2,B2,adverb,-,,-,-
2821,04-2821-01-1,B2,adjective,-,,-,-
2823,04-2823-12-1,B2,verb,-,,-,-
2822,04-2822-08-1,B2,noun,-,,-,-
2823,04-2823-12-1,B2,verb,-,,-,-
2824,04-2824-08-1,B2,noun,-,,-,-
2824,04-2824-08-2,B2,noun,-,,-,-
2826,04-2826-08-1,B2,noun,-,,-,-
2827,04-2827-08-1,B2,noun,-,,-,-
2830,04-2830-04-1,B2,conjunction,-,,-,-
2833,04-2833-12-1,B2,verb,-,,-,-
2835,04-2835-01-1,B2,adjective,-,,-,-
2836,04-2836-02-1,B2,adverb,-,,-,-
2838,04-2838-08-1,B2,noun,-,,-,-
2840,04-2840-12-1,B2,verb,-,,-,-
2842,04-2842-08-1,B2,noun,-,,-,-
2842,04-2842-08-2,B2,noun,-,,-,-
2846,04-2846-12-1,B2,verb,-,,-,-
2850,04-2850-01-1,B2,adjective,-,,-,-
2850,04-2850-01-2,B2,adjective,-,,-,-
2854,04-2854-08-1,B2,noun,-,,-,-
2855,04-2855-08-1,B2,noun,-,,-,-
2857,04-2857-01-1,B2,adjective,-,,-,-
2861,04-2861-08-1,B2,noun,-,,-,-
2863,04-2863-01-1,B2,adjective,-,,-,-
2863,04-2863-01-2,B2,adjective,-,,-,-
2864,04-2864-02-1,B2,adverb,-,,-,-
2865,04-2865-08-1,B2,noun,-,,-,-
2868,04-2868-12-1,B2,verb,-,,-,-
2873,04-2873-01-1,B2,adjective,-,,-,-
2874,04-2874-12-1,B2,verb,-,,-,-
2877,04-2877-02-1,B2,adverb,-,,-,-
2881,04-2881-12-1,B2,verb,-,,-,-
2882,04-2882-01-1,B2,adjective,-,,-,-
2883,04-2883-08-1,B2,noun,-,,-,-
2883,04-2883-08-2,B2,noun,-,,-,-
2884,04-2884-01-1,B2,adjective,-,,-,-
2888,04-2888-01-1,B2,adjective,-,,-,-
2892,04-2892-10-1,B2,preposition,-,,-,-
2892,04-2892-02-2,B2,adverb,-,,-,-
2892,04-2892-02-3,B2,adverb,-,,-,-
2895,04-2895-01-1,B2,adjective,-,,-,-
2901,04-2901-08-1,B2,noun,-,,-,-
2908,04-2908-08-1,B2,noun,-,,-,-
2912,04-2912-01-1,B2,adjective,-,,-,-
2915,04-2915-08-1,B2,noun,-,,-,-
2916,04-2916-02-1,B2,adverb,-,,-,-
2917,04-2917-01-1,B2,adjective,-,,-,-
2918,04-2918-02-1,B2,adverb,-,,-,-
2924,04-2924-08-1,B2,noun,-,,-,-
2924,04-2924-08-2,B2,noun,-,,-,-
2925,04-2925-01-1,B2,adjective,-,,-,-
2925,04-2925-01-2,B2,adjective,-,,-,-
2926,04-2926-02-1,B2,adverb,-,,-,-
2928,04-2928-12-1,B2,verb,-,,-,-
2937,04-2937-08-1,B2,noun,-,,-,-
2943,04-2943-01-1,B2,adjective,-,,-,-
2947,04-2947-08-1,B2,noun,-,,-,-
2954,04-2954-01-1,B2,adjective,-,,-,-
2959,04-2959-08-1,B2,noun,-,,-,-
2967,04-2967-08-1,B2,noun,-,,-,-
2968,04-2968-08-1,B2,noun,-,,-,-
2968,04-2968-12-2,B2,verb,-,,-,-
2972,04-2972-01-1,B2,adjective,-,,-,-
2977,04-2977-08-1,B2,noun,-,,-,-
2979,04-2979-08-1,B2,noun,-,,-,-
2985,04-2985-01-1,B2,adjective,-,,-,-
2986,04-2986-02-1,B2,adverb,-,,-,-
2992,04-2992-08-1,B2,noun,-,,-,-
2991,04-2991-01-1,B2,adjective,-,,-,-
2996,04-2996-01-1,B2,adjective,-,,-,-
2996,04-2996-01-2,B2,adjective,-,,-,-
2998,04-2998-01-1,B2,adjective,-,,-,-
2998,04-2998-01-2,B2,adjective,-,,-,-
2998,04-2998-01-3,B2,adjective,-,,-,-
2999,04-2999-02-1,B2,adverb,-,,-,-
3003,04-3003-08-1,B2,noun,-,,-,-
3003,04-3003-08-2,B2,noun,-,,-,-
3004,04-3004-12-1,B2,verb,-,,-,-
3013,04-3013-02-1,B2,adverb,-,,-,-
3013,04-3013-01-2,B2,adjective,-,,-,-
3013,04-3013-08-3,B2,noun,-,,-,-
3016,04-3016-12-1,B2,verb,-,,-,-
3021,04-3021-08-1,B2,noun,-,,-,-
3021,04-3021-08-2,B2,noun,-,,-,-
3022,04-3022-08-1,B2,noun,-,,-,-
3023,04-3023-12-1,B2,verb,-,,-,-
3023,04-3023-12-2,B2,verb,-,,-,-
3023,04-3023-12-3,B2,verb,-,,-,-
3027,04-3027-01-1,B2,adjective,-,,-,-
3028,04-3028-02-1,B2,adverb,-,,-,-
3032,04-3032-08-1,B2,noun,-,,-,-
3033,04-3033-08-1,B2,noun,-,,-,-
3033,04-3033-08-2,B2,noun,-,,-,-
3039,04-3039-08-1,B2,noun,-,,-,-
3039,04-3039-12-2,B2,verb,-,,-,-
3040,04-3040-08-1,B2,noun,-,,-,-
3047,04-3047-01-1,B2,adjective,-,,-,-
3049,04-3049-08-1,B2,noun,-,,-,-
3056,04-3056-01-1,B2,adjective,-,,-,-
3059,04-3059-08-1,B2,noun,-,,-,-
3060,04-3060-12-1,B2,verb,-,,-,-
3062,04-3062-01-1,B2,adjective,-,,-,-
3067,04-3067-12-1,B2,verb,-,,-,-
3070,04-3070-08-1,B2,noun,-,,-,-
3072,04-3072-01-1,B2,adjective,-,,-,-
3076,04-3076-12-1,B2,verb,-,,-,-
3078,04-3078-12-1,B2,verb,-,,-,-
3079,04-3079-08-1,B2,noun,-,,-,-
3089,04-3089-01-1,B2,adjective,-,,-,-
3092,04-3092-12-1,B2,verb,-,,-,-
3093,04-3093-08-1,B2,noun,-,,-,-
3093,04-3093-08-2,B2,noun,-,,-,-
3093,04-3093-08-3,B2,noun,-,,-,-
3093,04-3093-08-4,B2,noun,-,,-,-
3099,04-3099-12-1,B2,verb,-,,-,-
3102,04-3102-08-1,B2,noun,-,,-,-
3103,04-3103-12-1,B2,verb,-,,-,-
3105,04-3105-08-1,B2,noun,-,,-,-
3106,04-3106-08-1,B2,noun,-,,-,-
3107,04-3107-12-1,B2,verb,-,,-,-
3107,04-3107-12-2,B2,verb,-,,-,-
3108,04-3108-12-1,B2,verb,-,,-,-
3109,04-3109-08-1,B2,noun,-,,-,-
3110,04-3110-08-1,B2,noun,-,,-,-
3111,04-3111-08-1,B2,noun,-,,-,-
3112,04-3112-08-1,B2,noun,-,,-,-
3111,04-3111-08-1,B2,noun,-,,-,-
3113,04-3113-01-1,B2,adjective,-,,-,-
3116,04-3116-12-1,B2,verb,-,,-,-
3117,04-3117-08-1,B2,noun,-,,-,-
3124,04-3124-01-1,B2,adjective,-,,-,-
3124,04-3124-01-2,B2,adjective,-,,-,-
3126,04-3126-01-1,B2,adjective,-,,-,-
3131,04-3131-01-1,B2,adjective,-,,-,-
3130,04-3130-01-1,B2,adjective,-,,-,-
3136,04-3136-08-1,B2,noun,-,,-,-
3137,04-3137-11-1,B2,pronoun,-,,-,-
3138,04-3138-12-1,B2,verb,-,,-,-
3139,04-3139-08-1,B2,noun,-,,-,-
3145,04-3145-08-1,B2,noun,-,,-,-
3148,04-3148-08-1,B2,noun,-,,-,-
3150,04-3150-01-1,B2,adjective,-,,-,-
3151,04-3151-02-1,B2,adverb,-,,-,-
3155,04-3155-08-1,B2,noun,-,,-,-
3157,04-3157-08-1,B2,noun,-,,-,-
3161,04-3161-01-1,B2,adjective,-,,-,-
3165,04-3165-08-1,B2,noun,-,,-,-
3168,04-3168-08-1,B2,noun,-,,-,-
3168,04-3168-08-2,B2,noun,-,,-,-
3169,04-3169-08-1,B2,noun,-,,-,-
3170,04-3170-08-1,B2,noun,-,,-,-
3175,04-3175-12-1,B2,verb,-,,-,-
3178,04-3178-01-1,B2,adjective,-,,-,-
3178,04-3178-01-2,B2,adjective,-,,-,-
3180,04-3180-08-1,B2,noun,-,,-,-
3182,04-3182-08-1,B2,noun,-,,-,-
3184,04-3184-08-1,B2,noun,-,,-,-
3184,04-3184-08-2,B2,noun,-,,-,-
3188,04-3188-12-1,B2,verb,-,,-,-
3192,04-3192-12-1,B2,verb,-,,-,-
3192,04-3192-12-2,B2,verb,-,,-,-
3195,04-3195-08-1,B2,noun,-,,-,-
3195,04-3195-01-2,B2,adjective,-,,-,-
3208,04-3208-08-1,B2,noun,-,,-,-
3210,04-3210-08-1,B2,noun,-,,-,-
3217,04-3217-12-1,B2,verb,-,,-,-
3228,04-3228-01-1,B2,adjective,-,,-,-
3234,04-3234-12-1,B2,verb,-,,-,-
3242,04-3242-08-1,B2,noun,-,,-,-
3243,04-3243-08-1,B2,noun,-,,-,-
3244,04-3244-08-1,B2,noun,-,,-,-
3245,04-3245-08-1,B2,noun,-,,-,-
3248,04-3248-08-1,B2,noun,-,,-,-
3248,04-3248-08-2,B2,noun,-,,-,-
3250,04-3250-08-1,B2,noun,-,,-,-
3250,04-3250-08-2,B2,noun,-,,-,-
3253,04-3253-02-1,B2,adverb,-,,-,-
3254,04-3254-08-1,B2,noun,-,,-,-
3255,04-3255-02-1,B2,adverb,-,,-,-
3257,04-3257-02-1,B2,adverb,-,,-,-
3256,04-3256-01-1,B2,adjective,-,,-,-
5873,04-5873-08-1,B2,noun,-,,-,-
3258,04-3258-02-1,B2,adverb,-,,-,-
3260,04-3260-01-1,B2,adjective,-,,-,-
3262,04-3262-01-1,B2,adjective,-,,-,-
3264,04-3264-08-1,B2,noun,-,,-,-
3265,04-3265-12-1,B2,verb,-,,-,-
3265,04-3265-12-2,B2,verb,-,,-,-
3266,04-3266-08-1,B2,noun,-,,-,-
3268,04-3268-08-1,B2,noun,-,,-,-
3271,04-3271-08-1,B2,noun,-,,-,-
3273,04-3273-08-1,B2,noun,-,,-,-
3274,04-3274-01-1,B2,adjective,-,,-,-
3275,04-3275-12-1,B2,verb,-,,-,-
3275,04-3275-12-2,B2,verb,-,,-,-
3275,04-3275-08-3,B2,noun,-,,-,-
3278,04-3278-01-1,B2,adjective,-,,-,-
3280,04-3280-08-1,B2,noun,-,,-,-
3282,04-3282-12-1,B2,verb,-,,-,-
3282,04-3282-08-2,B2,noun,-,,-,-
3284,04-3284-12-1,B2,verb,-,,-,-
3285,04-3285-08-1,B2,noun,-,,-,-
3286,04-3286-08-1,B2,noun,-,,-,-
3287,04-3287-11-1,B2,pronoun,-,,-,-
3287,04-3287-05-2,B2,determiner,-,,-,-
3289,04-3289-12-1,B2,verb,-,,-,-
3292,04-3292-08-1,B2,noun,-,,-,-
3291,04-3291-08-1,B2,noun,-,,-,-
3298,04-3298-01-1,B2,adjective,-,,-,-
3298,04-3298-01-2,B2,adjective,-,,-,-
3299,04-3299-02-1,B2,adverb,-,,-,-
3300,04-3300-08-1,B2,noun,-,,-,-
3307,04-3307-12-1,B2,verb,-,,-,-
3308,04-3308-08-1,B2,noun,-,,-,-
3312,04-3312-08-1,B2,noun,-,,-,-
3315,04-3315-08-1,B2,noun,-,,-,-
3320,04-3320-08-1,B2,noun,-,,-,-
3320,04-3320-08-2,B2,noun,-,,-,-
3320,04-3320-01-3,B2,adjective,-,,-,-
3323,04-3323-08-1,B2,noun,-,,-,-
3326,04-3326-08-1,B2,noun,-,,-,-
3329,04-3329-12-1,B2,verb,-,,-,-
3330,04-3330-08-1,B2,noun,-,,-,-
3332,04-3332-08-1,B2,noun,-,,-,-
3332,04-3332-08-2,B2,noun,-,,-,-
3335,04-3335-08-1,B2,noun,-,,-,-
3336,04-3336-08-1,B2,noun,-,,-,-
3338,04-3338-12-1,B2,verb,-,,-,-
3340,04-3340-08-1,B2,noun,-,,-,-
3343,04-3343-10-1,B2,preposition,-,,-,-
3347,04-3347-12-1,B2,verb,-,,-,-
3349,04-3349-01-1,B2,adjective,-,,-,-
3350,04-3350-08-1,B2,noun,-,,-,-
3354,04-3354-12-1,B2,verb,-,,-,-
3354,04-3354-08-2,B2,noun,-,,-,-
3358,04-3358-12-1,B2,verb,-,,-,-
3363,04-3363-02-1,B2,adverb,-,,-,-
3364,04-3364-01-1,B2,adjective,-,,-,-
3368,04-3368-08-1,B2,noun,-,,-,-
3369,04-3369-01-1,B2,adjective,-,,-,-
3369,04-3369-01-2,B2,adjective,-,,-,-
3372,04-3372-08-1,B2,noun,-,,-,-
3373,04-3373-01-1,B2,adjective,-,,-,-
3373,04-3373-08-2,B2,noun,-,,-,-
3375,04-3375-08-1,B2,noun,-,,-,-
3375,04-3375-12-2,B2,verb,-,,-,-
3375,04-3375-12-3,B2,verb,-,,-,-
3376,04-3376-08-1,B2,noun,-,,-,-
3380,04-3380-08-1,B2,noun,-,,-,-
3382,04-3382-12-1,B2,verb,-,,-,-
3388,04-3388-01-1,B2,adjective,-,,-,-
3392,04-3392-01-1,B2,adjective,-,,-,-
3394,04-3394-01-1,B2,adjective,-,,-,-
3397,04-3397-01-1,B2,adjective,-,,-,-
3401,04-3401-12-1,B2,verb,-,,-,-
3401,04-3401-08-2,B2,noun,-,,-,-
3403,04-3403-01-1,B2,adjective,-,,-,-
3406,04-3406-12-1,B2,verb,-,,-,-
3407,04-3407-08-1,B2,noun,-,,-,-
3407,04-3407-08-2,B2,noun,-,,-,-
3413,04-3413-08-1,B2,noun,-,,-,-
3416,04-3416-01-1,B2,adjective,-,,-,-
3416,04-3416-01-2,B2,adjective,-,,-,-
3417,04-3417-12-1,B2,verb,-,,-,-
3417,04-3417-12-2,B2,verb,-,,-,-
3419,04-3419-08-1,B2,noun,-,,-,-
3418,04-3418-01-1,B2,adjective,-,,-,-
3420,04-3420-08-1,B2,noun,-,,-,-
3428,04-3428-08-1,B2,noun,-,,-,-
3431,04-3431-08-1,B2,noun,-,,-,-
3432,04-3432-08-1,B2,noun,-,,-,-
3438,04-3438-08-1,B2,noun,-,,-,-
3439,04-3439-01-1,B2,adjective,-,,-,-
3439,04-3439-01-2,B2,adjective,-,,-,-
3449,04-3449-12-1,B2,verb,-,,-,-
3449,04-3449-12-2,B2,verb,-,,-,-
3450,04-3450-08-1,B2,noun,-,,-,-
3451,04-3451-01-1,B2,adjective,-,,-,-
3452,04-3452-08-1,B2,noun,-,,-,-
3453,04-3453-12-1,B2,verb,-,,-,-
3455,04-3455-08-1,B2,noun,-,,-,-
3456,04-3456-08-1,B2,noun,-,,-,-
3460,04-3460-08-1,B2,noun,-,,-,-
3462,04-3462-08-1,B2,noun,-,,-,-
3465,04-3465-08-1,B2,noun,-,,-,-
3466,04-3466-08-1,B2,noun,-,,-,-
3466,04-3466-08-2,B2,noun,-,,-,-
3468,04-3468-01-1,B2,adjective,-,,-,-
3468,04-3468-01-2,B2,adjective,-,,-,-
3468,04-3468-08-3,B2,noun,-,,-,-
3469,04-3469-12-1,B2,verb,-,,-,-
3470,04-3470-08-1,B2,noun,-,,-,-
3471,04-3471-08-1,B2,noun,-,,-,-
3474,04-3474-08-1,B2,noun,-,,-,-
3478,04-3478-08-1,B2,noun,-,,-,-
3478,04-3478-12-2,B2,verb,-,,-,-
3478,04-3478-12-3,B2,verb,-,,-,-
3480,04-3480-08-1,B2,noun,-,,-,-
3484,04-3484-08-1,B2,noun,-,,-,-
3487,04-3487-08-1,B2,noun,-,,-,-
3490,04-3490-01-1,B2,adjective,-,,-,-
3491,04-3491-08-1,B2,noun,-,,-,-
3494,04-3494-08-1,B2,noun,-,,-,-
3496,04-3496-08-1,B2,noun,-,,-,-
3500,04-3500-01-1,B2,adjective,-,,-,-
3502,04-3502-08-1,B2,noun,-,,-,-
3503,04-3503-01-1,B2,adjective,-,,-,-
3508,04-3508-08-1,B2,noun,-,,-,-
3511,04-3511-01-1,B2,adjective,-,,-,-
3511,04-3511-01-2,B2,adjective,-,,-,-
3512,04-3512-08-1,B2,noun,-,,-,-
3514,04-3514-08-1,B2,noun,-,,-,-
3513,04-3513-01-1,B2,adjective,-,,-,-
3513,04-3513-01-2,B2,adjective,-,,-,-
3516,04-3516-12-1,B2,verb,-,,-,-
3516,04-3516-08-2,B2,noun,-,,-,-
3517,04-3517-08-1,B2,noun,-,,-,-
3520,04-3520-01-1,B2,adjective,-,,-,-
3522,04-3522-08-1,B2,noun,-,,-,-
3523,04-3523-01-1,B2,adjective,-,,-,-
3527,04-3527-01-1,B2,adjective,-,,-,-
3535,04-3535-12-1,B2,verb,-,,-,-
3539,04-3539-01-1,B2,adjective,-,,-,-
3543,04-3543-01-1,B2,adjective,-,,-,-
3545,04-3545-02-1,B2,adverb,-,,-,-
3546,04-3546-08-1,B2,noun,-,,-,-
3551,04-3551-01-1,B2,adjective,-,,-,-
3552,04-3552-02-1,B2,adverb,-,,-,-
3556,04-3556-08-1,B2,noun,-,,-,-
3557,04-3557-08-1,B2,noun,-,,-,-
3565,04-3565-08-1,B2,noun,-,,-,-
3567,04-3567-01-1,B2,adjective,-,,-,-
3574,04-3574-01-1,B2,adjective,-,,-,-
3576,04-3576-01-1,B2,adjective,-,,-,-
3582,04-3582-08-1,B2,noun,-,,-,-
3591,04-3591-08-1,B2,noun,-,,-,-
3593,04-3593-01-1,B2,adjective,-,,-,-
3594,04-3594-08-1,B2,noun,-,,-,-
3595,04-3595-08-1,B2,noun,-,,-,-
3598,04-3598-08-1,B2,noun,-,,-,-
3601,04-3601-01-1,B2,adjective,-,,-,-
3602,04-3602-08-1,B2,noun,-,,-,-
3609,04-3609-01-1,B2,adjective,-,,-,-
3611,04-3611-12-1,B2,verb,-,,-,-
3611,04-3611-12-2,B2,verb,-,,-,-
3614,04-3614-08-1,B2,noun,-,,-,-
3615,04-3615-08-1,B2,noun,-,,-,-
3618,04-3618-01-1,B2,adjective,-,,-,-
3619,04-3619-12-1,B2,verb,-,,-,-
3620,04-3620-08-1,B2,noun,-,,-,-
3622,04-3622-12-1,B2,verb,-,,-,-
3623,04-3623-08-1,B2,noun,-,,-,-
3623,04-3623-08-2,B2,noun,-,,-,-
3633,04-3633-01-1,B2,adjective,-,,-,-
3641,04-3641-08-1,B2,noun,-,,-,-
3648,04-3648-08-1,B2,noun,-,,-,-
3650,04-3650-08-1,B2,noun,-,,-,-
3651,04-3651-01-1,B2,adjective,-,,-,-
3653,04-3653-02-1,B2,adverb,-,,-,-
3655,04-3655-02-1,B2,adverb,-,,-,-
3660,04-3660-11-1,B2,pronoun,-,,-,-
3663,04-3663-08-1,B2,noun,-,,-,-
3666,04-3666-01-1,B2,adjective,-,,-,-
3667,04-3667-08-1,B2,noun,-,,-,-
3669,04-3669-08-1,B2,noun,-,,-,-
3668,04-3668-08-1,B2,noun,-,,-,-
3671,04-3671-08-1,B2,noun,-,,-,-
3678,04-3678-12-1,B2,verb,-,,-,-
3678,04-3678-12-2,B2,verb,-,,-,-
3679,04-3679-08-1,B2,noun,-,,-,-
3681,04-3681-01-1,B2,adjective,-,,-,-
3683,04-3683-08-1,B2,noun,-,,-,-
3686,04-3686-01-1,B2,adjective,-,,-,-
3690,04-3690-12-1,B2,verb,-,,-,-
3696,04-3696-08-1,B2,noun,-,,-,-
3700,04-3700-08-1,B2,noun,-,,-,-
3703,04-3703-07-1,B2,modal verb,-,,-,-
3705,04-3705-12-1,B2,verb,-,,-,-
3708,04-3708-11-1,B2,pronoun,-,,-,-
3709,04-3709-01-1,B2,adjective,-,,-,-
3712,04-3712-08-1,B2,noun,-,,-,-
3713,04-3713-08-1,B2,noun,-,,-,-
3713,04-3713-08-2,B2,noun,-,,-,-
3715,04-3715-01-1,B2,adjective,-,,-,-
3716,04-3716-08-1,B2,noun,-,,-,-
3716,04-3716-12-2,B2,verb,-,,-,-
3723,04-3723-02-1,B2,adverb,-,,-,-
3724,04-3724-01-1,B2,adjective,-,,-,-
3725,04-3725-08-1,B2,noun,-,,-,-
3728,04-3728-01-1,B2,adjective,-,,-,-
3728,04-3728-02-2,B2,adverb,-,,-,-
3729,04-3729-01-1,B2,adjective,-,,-,-
3729,04-3729-01-2,B2,adjective,-,,-,-
3730,04-3730-08-1,B2,noun,-,,-,-
3731,04-3731-01-1,B2,adjective,-,,-,-
3732,04-3732-02-1,B2,adverb,-,,-,-
3732,04-3732-02-2,B2,adverb,-,,-,-
3733,04-3733-08-1,B2,noun,-,,-,-
3734,04-3734-01-1,B2,adjective,-,,-,-
3736,04-3736-08-1,B2,noun,-,,-,-
3738,04-3738-10-1,B2,preposition,-,,-,-
3738,04-3738-02-2,B2,adverb,-,,-,-
3743,04-3743-02-1,B2,adverb,-,,-,-
3748,04-3748-08-1,B2,noun,-,,-,-
3749,04-3749-08-1,B2,noun,-,,-,-
3751,04-3751-01-1,B2,adjective,-,,-,-
3751,04-3751-01-2,B2,adjective,-,,-,-
3752,04-3752-02-1,B2,adverb,-,,-,-
3759,04-3759-08-1,B2,noun,-,,-,-
3761,04-3761-01-1,B2,adjective,-,,-,-
3762,04-3762-11-1,B2,pronoun,-,,-,-
3762,04-3762-02-2,B2,adverb,-,,-,-
