num,word_b,word_a
00006086,tricky,tricky
00006087,trigger,trigger
00006088,trilogy,trilogy
00006089,trio,trio
00006090,trip,trip
00006091,triumph,triumph
00006092,trivial,trivial
00006093,trolley,trolley
00006094,troops,troops
00006095,trophy,trophy
00006096,tropical,tropical
00006097,trouble,trouble
00006098,troubled,troubled
00006099,troublesome,troublesome
00006100,trousers,trousers
00006101,truck,truck
00006102,true,true
00006103,truly,truly
00006104,trumpet,trumpet
00006105,trunk,trunk
00006106,trust,trust
00006107,trustworthy,trustworthy
00006108,truth,truth
00006109,try,try
00006110,tube,tube
00006111,tuition,tuition
00006112,tuna,tuna
00006113,tune,tune
00006114,tunnel,tunnel
00006115,turbulent,turbulent
00006116,turkey,turkey
00006117,turmoil,turmoil
00006118,turn,turn
00006119,turning,turning
00006120,turnover,turnover
00006121,tutor,tutor
00006122,twelve,twelve
00006123,twenty,twenty
00006124,twice,twice
00006125,twin,twin
00006126,twist,twist
00006127,twisted,twisted
00006128,two,two
00006129,type,type
00006130,typical,typical
00006131,typically,typically
00006132,tyre,tyre
00006133,ultimate,ultimate
00006134,ultimately,ultimately
00006135,umbrella,umbrella
00006136,unacceptable,unacceptable
00006137,unaffected,unaffected
00006138,unaffordable,unaffordable
00006139,unanimous,unanimous
00006140,unanimously,unanimously
00006141,unattainable,unattainable
00006142,unattractive,unattractive
00006143,unavailable,unavailable
00006144,unavoidable,unavoidable
00006145,unavoidably,unavoidably
00006146,unaware,unaware
00006147,unbalanced,unbalanced
00006148,unbearable,unbearable
00006149,unbelievable,unbelievable
00006150,unbiased,unbiased
00006151,uncertain,uncertain
00006152,uncertainty,uncertainty
00006153,unchanged,unchanged
00006154,uncle,uncle
00006155,unclear,unclear
00006156,uncomfortable,uncomfortable
00006157,uncomfortably,uncomfortably
00006158,uncommon,uncommon
00006159,unconditional,unconditional
00006160,unconscious,unconscious
00006161,unconsciously,unconsciously
00006162,unconventional,unconventional
00006163,uncountable noun,uncountable noun
00006164,uncover,uncover
00006165,undeniable,undeniable
00006166,undeniably,undeniably
00006167,under,under
00006168,underdeveloped,underdeveloped
00006169,underestimate,underestimate
00006170,undergo,undergo
00006171,underground,underground
00006172,underline,underline
00006173,underlying,underlying
00006174,undermine,undermine
00006175,underneath,underneath
00006176,underpaid,underpaid
00006177,underpants,underpants
00006178,understand,understand
00006179,understandable,understandable
00006180,understandably,understandably
00006181,understanding,understanding
00006182,undertake,undertake
00006183,undertaking,undertaking
00006184,underwater,underwater
00006185,underway,underway
00006186,underwear,underwear
00006187,undesirable,undesirable
00006188,undeveloped,undeveloped
00006189,undo,undo
00006190,undoubted,undoubted
00006191,undoubtedly,undoubtedly
00006192,undress,undress
00006193,undressed,undressed
00006194,undue,undue
00006195,uneasy,uneasy
00006196,unemployed,unemployed
00006197,unemployment,unemployment
00006198,unethical,unethical
00006199,uneven,uneven
00006200,uneventful,uneventful
00006201,unexpected,unexpected
00006202,unexpectedly,unexpectedly
00006203,unfair,unfair
00006204,unfairly,unfairly
00006205,unfamiliar,unfamiliar
00006206,unfashionable,unfashionable
00006207,unfavourable,unfavourable
00006208,unfit,unfit
00006209,unfold,unfold
00006210,unforeseen,unforeseen
00006211,unforgettable,unforgettable
00006212,unfortunate,unfortunate
00006213,unfortunately,unfortunately
00006214,unfriendly,unfriendly
00006215,unhappiness,unhappiness
00006216,unhappy,unhappy
00006217,unhealthy,unhealthy
00006218,unhelpful,unhelpful
00006219,uniform,uniform
00006220,unimaginable,unimaginable
00006221,unimportant,unimportant
00006222,uninhabited,uninhabited
00006223,uninterested,uninterested
00006224,uninteresting,uninteresting
00006225,union,union
00006226,unique,unique
00006227,unit,unit
00006228,unite,unite
00006229,united,united
00006230,unity,unity
00006231,universal,universal
00006232,universally,universally
00006233,university,university
00006234,unjustified,unjustified
00006235,unkind,unkind
00006236,unknown,unknown
00006237,unless,unless
00006238,unlike,unlike
00006239,unlikely,unlikely
00006240,unlimited,unlimited
00006241,unload,unload
00006242,unlock,unlock
00006243,unlucky,unlucky
00006244,unmarried,unmarried
00006245,unnatural,unnatural
00006246,unnecessarily,unnecessarily
00006247,unnecessary,unnecessary
00006248,unnoticed,unnoticed
00006249,unpack,unpack
00006250,unpaid,unpaid
00006251,unpleasant,unpleasant
00006252,unpopular,unpopular
00006253,unprecedented,unprecedented
00006254,unpredictable,unpredictable
00006255,unproductive,unproductive
00006256,unprofessional,unprofessional
00006257,unqualified,unqualified
00006258,unquestionably,unquestionably
00006259,unreal,unreal
00006260,unrealistic,unrealistic
00006261,unreasonable,unreasonable
00006262,unreasonably,unreasonably
00006263,unrelated,unrelated
00006264,unreliable,unreliable
00006265,unrest,unrest
00006266,unsafe,unsafe
00006267,unsatisfactory,unsatisfactory
00006268,unscrupulous,unscrupulous
00006269,unsolved,unsolved
00006270,unspoiled,unspoiled
00006271,unsuccessful,unsuccessful
00006272,unsuccessfully,unsuccessfully
00006273,unsuitable,unsuitable
00006274,unsure,unsure
00006275,unsustainable,unsustainable
00006276,unthinkable,unthinkable
00006277,untidy,untidy
00006278,untie,untie
00006279,until,until
00006280,untouched,untouched
00006281,untrue,untrue
00006282,unusual,unusual
00006283,unwanted,unwanted
00006284,unwell,unwell
00006285,unwilling,unwilling
00006286,unwillingly,unwillingly
00006287,unwillingness,unwillingness
00006288,unwind,unwind
00006289,unwise,unwise
00006290,up,up
00006291,up-to-date,up-to-date
00006292,upbringing,upbringing
00006293,upcoming,upcoming
00006294,update,update
00006295,upgrade,upgrade
00006296,uphill,uphill
00006297,uphold,uphold
00006298,upkeep,upkeep
00006299,upload,upload
00006300,upon,upon
00006301,upper,upper
00006302,upper-class,upper-class
00006303,upright,upright
00006304,upset,upset
00006305,upside down,upside down
00006306,upstairs,upstairs
00006307,upward,upward
00006308,upwards,upwards
00006309,urban,urban
00006310,urge,urge
00006311,urgent,urgent
00006312,urgently,urgently
00006313,us,us
00006314,usage,usage
00006315,use,use
00006316,useful,useful
00006317,usefulness,usefulness
00006318,useless,useless
00006319,user,user
00006320,usual,usual
00006321,usually,usually
00006322,utmost,utmost
00006323,utter,utter
00006324,utterly,utterly
00006325,vacancy,vacancy
00006326,vacant,vacant
00006327,vaccinate,vaccinate
00006328,vaccination,vaccination
00006329,vaccine,vaccine
00006330,vague,vague
00006331,vaguely,vaguely
00006332,vain,vain
00006333,valid,valid
00006334,validity,validity
00006335,valley,valley
00006336,valuable,valuable
00006337,value,value
00006338,van,van
00006339,vandalism,vandalism
00006340,vanish,vanish
00006341,vanity,vanity
00006342,variable,variable
00006343,variation,variation
00006344,varied,varied
00006345,variety,variety
00006346,various,various
00006347,vary,vary
00006348,vase,vase
00006349,vast,vast
00006350,vegetable,vegetable
00006351,vegetarian,vegetarian
00006352,vegetation,vegetation
00006353,vehicle,vehicle
00006354,veil,veil
00006355,vein,vein
00006356,velvet,velvet
00006357,venture,venture
00006358,venue,venue
00006359,verb,verb
00006360,verbal,verbal
00006361,verdict,verdict
00006362,verify,verify
00006363,versatile,versatile
00006364,verse,verse
00006365,version,version
00006366,versus,versus
00006367,vertical,vertical
00006368,very,very
00006369,vest,vest
00006370,vet,vet
00006371,veteran,veteran
00006372,via,via
00006373,viable,viable
00006374,vice,vice
00006375,vice versa,vice versa
00006376,vicious,vicious
00006377,victim,victim
00006378,victory,victory
00006379,video,video
00006380,video clip,video clip
00006381,video game,video game
00006382,view,view
00006383,viewer,viewer
00006384,viewpoint,viewpoint
00006385,village,village
00006386,villager,villager
00006387,vine,vine
00006388,vinegar,vinegar
00006389,violate,violate
00006390,violence,violence
00006391,violent,violent
00006392,violently,violently
00006393,violin,violin
00006394,virgin,virgin
00006395,virtual,virtual
00006396,virtual reality,virtual reality
00006397,virtually,virtually
00006398,virtue,virtue
00006399,virus,virus
00006400,visa,visa
00006401,visible,visible
00006402,visibly,visibly
00006403,vision,vision
00006404,visit,visit
00006405,visitor,visitor
00006406,visual,visual
00006407,vital,vital
00006408,vitality,vitality
00006409,vitally,vitally
00006410,vitamin,vitamin
00006411,vivacious,vivacious
00006412,vivid,vivid
00006413,vividly,vividly
00006414,vocabulary,vocabulary
00006415,vocation,vocation
00006416,vocational,vocational
00006417,voice,voice
00006418,volcano,volcano
00006419,volleyball,volleyball
00006420,volume,volume
00006421,voluntarily,voluntarily
00006422,voluntary,voluntary
00006423,volunteer,volunteer
00006424,vomit,vomit
00006425,vote,vote
00006426,voter,voter
00006427,vow,vow
00006428,vowel,vowel
00006429,voyage,voyage
00006430,vulnerable,vulnerable
00006431,wage,wage
00006432,waist,waist
00006433,wait,wait
00006434,waiter,waiter
00006435,waitress,waitress
00006436,wake,wake
00006437,walk,walk
00006438,walker,walker
00006439,walking,walking
00006440,wall,wall
00006441,wallet,wallet
00006442,wander,wander
00006443,want,want
00006444,war,war
00006445,ward,ward
00006446,wardrobe,wardrobe
00006447,warehouse,warehouse
00006448,warm,warm
00006449,warmly,warmly
00006450,warmth,warmth
00006451,warn,warn
00006452,warning,warning
00006453,warrior,warrior
00006454,wary,wary
00006455,wash,wash
00006456,washing machine,washing machine
00006457,washing-up,washing-up
00006458,wasp,wasp
00006459,waste,waste
00006460,watch,watch
00006461,water,water
00006462,waterfall,waterfall
00006463,waterproof,waterproof
00006464,wave,wave
00006465,way,way
00006466,we,we
00006467,weak,weak
00006468,weaken,weaken
00006469,weakness,weakness
00006470,wealth,wealth
00006471,wealthy,wealthy
00006472,weapon,weapon
00006473,wear,wear
00006474,weary,weary
00006475,weather,weather
00006476,weather forecast,weather forecast
00006477,web,web
00006478,web page,web page
00006479,webcam,webcam
00006480,website,website
00006481,wedding,wedding
00006482,weed,weed
00006483,week,week
00006484,weekday,weekday
00006485,weekend,weekend
00006486,weekly,weekly
00006487,weep,weep
00006488,weigh,weigh
00006489,weight,weight
00006490,weird,weird
00006491,welcome,welcome
00006492,welfare,welfare
00006493,well,well
00006494,well-balanced,well-balanced
00006495,well-being,well-being
00006496,well-built,well-built
00006497,well-dressed,well-dressed
00006498,well-educated,well-educated
00006499,well-equipped,well-equipped
00006500,well-informed,well-informed
00006501,well-known,well-known
00006502,well-off,well-off
00006503,well-organized,well-organized
00006504,well-paid,well-paid
00006505,well-qualified,well-qualified
00006506,west,west
00006507,western,western
00006508,wet,wet
00006509,whale,whale
00006510,what,what
00006511,whatever,whatever
00006512,wheat,wheat
00006513,wheel,wheel
00006514,wheelchair,wheelchair
00006515,when,when
00006516,whenever,whenever
00006517,where,where
00006518,whereabouts,whereabouts
00006519,whereas,whereas
00006520,whereby,whereby
00006521,wherever,wherever
00006522,whether,whether
00006523,which,which
00006524,whichever,whichever
00006525,while,while
00006526,whim,whim
00006527,whisky,whisky
00006528,whisper,whisper
00006529,whistle,whistle
00006530,white,white
00006531,who,who
00006532,whoever,whoever
00006533,whole,whole
00006534,wholeheartedly,wholeheartedly
00006535,wholly,wholly
00006536,whom,whom
00006537,whose,whose
00006538,why,why
00006539,wicked,wicked
00006540,wide,wide
00006541,widely,widely
00006542,widen,widen
00006543,widespread,widespread
00006544,widow,widow
00006545,width,width
00006546,wield,wield
00006547,wife,wife
00006548,wild,wild
00006549,wilderness,wilderness
00006550,wildlife,wildlife
00006551,wildly,wildly
00006552,will,will
00006553,willing,willing
00006554,willingly,willingly
00006555,willingness,willingness
00006556,willpower,willpower
00006557,win,win
00006558,wind,wind
00006559,winding,winding
00006560,window,window
00006561,windscreen,windscreen
00006562,windsurfing,windsurfing
00006563,windy,windy
00006564,wine,wine
00006565,wing,wing
00006566,wink,wink
00006567,winner,winner
00006568,winter,winter
00006569,wipe,wipe
00006570,wire,wire
00006571,wisdom,wisdom
00006572,wise,wise
00006573,wisely,wisely
00006574,wish,wish
00006575,wit,wit
00006576,witch,witch
00006577,with,with
00006578,withdraw,withdraw
00006579,withdrawal,withdrawal
00006580,withdrawn,withdrawn
00006581,within,within
00006582,without,without
00006583,withstand,withstand
00006584,witness,witness
00006585,witty,witty
00006586,wolf,wolf
00006587,woman,woman
00006588,wonder,wonder
00006589,wonderful,wonderful
00006590,wood,wood
00006591,wooden,wooden
00006592,woodland,woodland
00006593,wool,wool
00006594,word,word
00006595,work,work
00006596,workaholic,workaholic
00006597,worker,worker
00006598,workforce,workforce
00006599,working,working
00006600,working-class,working-class
00006601,workout,workout
00006602,workplace,workplace
00006603,workshop,workshop
00006604,world,world
00006605,worldwide,worldwide
00006606,worm,worm
00006607,worried,worried
00006608,worry,worry
00006609,worrying,worrying
00006610,worse,worse
00006611,worsen,worsen
00006612,worship,worship
00006613,worst,worst
00006614,worthless,worthless
00006615,worthwhile,worthwhile
00006616,worthy,worthy
00006617,would,would
00006618,would-be,would-be
00006619,wound,wound
00006620,wow,wow
00006621,wrap,wrap
00006622,wreck,wreck
00006623,wreckage,wreckage
00006624,wretched,wretched
00006625,wrinkle,wrinkle
00006626,wrinkled,wrinkled
00006627,wrist,wrist
00006628,write,write
00006629,writer,writer
00006630,writing,writing
00006631,written,written
00006632,wrong,wrong
00006633,wrongly,wrongly
00006634,xenophobia,xenophobia
00006635,yacht,yacht
00006636,yard,yard
00006637,yawn,yawn
00006638,yeah,yeah
