Root,Serial,Level,part_of_speech,Addition,Explaination,ExplainationE,ExplainationC
000537,05-000537-02-2,C1,adverb,-,,-,-
000555,05-000555-12-1,C1,verb,-,,-,-
000558,05-000558-02-1,C1,adverb,-,,-,-
000558,05-000558-02-2,C1,adverb,-,,-,-
000559,05-000559-12-1,C1,verb,-,,-,-
000560,05-000560-10-1,C1,preposition,-,,-,-
000560,05-000560-10-2,C1,preposition,-,,-,-
000560,05-000560-02-3,C1,adverb,-,,-,-
000562,05-000562-01-1,C1,adjective,-,,-,-
000564,05-000564-08-1,C1,noun,-,,-,-
000565,05-000565-01-1,C1,adjective,-,,-,-
000568,05-000568-01-1,C1,adjective,-,,-,-
000577,05-000577-08-1,C1,noun,-,,-,-
000596,05-000596-08-1,C1,noun,-,,-,-
000599,05-000599-12-1,C1,verb,-,,-,-
000604,05-000604-01-1,C1,adjective,-,,-,-
000609,05-000609-08-1,C1,noun,-,,-,-
000637,05-000637-12-1,C1,verb,-,,-,-
000646,05-000646-01-1,C1,adjective,-,,-,-
000647,05-000647-08-1,C1,noun,-,,-,-
000647,05-000647-08-2,C1,noun,-,,-,-
000656,05-000656-08-1,C1,noun,-,,-,-
000657,05-000657-08-1,C1,noun,-,,-,-
000662,05-000662-08-1,C1,noun,-,,-,-
000667,05-000667-08-1,C1,noun,-,,-,-
000669,05-000669-08-1,C1,noun,-,,-,-
000678,05-000678-08-1,C1,noun,-,,-,-
000678,05-000678-12-2,C1,verb,-,,-,-
000693,05-000693-12-1,C1,verb,-,,-,-
000694,05-000694-02-1,C1,adverb,-,,-,-
000699,05-000699-08-1,C1,noun,-,,-,-
000708,05-000708-08-1,C1,noun,-,,-,-
000707,05-000707-01-1,C1,adjective,-,,-,-
000716,05-000716-01-1,C1,adjective,-,,-,-
000719,05-000719-12-1,C1,verb,-,,-,-
000719,05-000719-08-2,C1,noun,-,,-,-
000720,05-000720-08-1,C1,noun,-,,-,-
000720,05-000720-08-2,C1,noun,-,,-,-
000725,05-000725-08-1,C1,noun,-,,-,-
000756,05-000756-08-1,C1,noun,-,,-,-
000767,05-000767-12-1,C1,verb,-,,-,-
000767,05-000767-08-2,C1,noun,-,,-,-
000773,05-000773-08-1,C1,noun,-,,-,-
000773,05-000773-08-2,C1,noun,-,,-,-
000773,05-000773-12-3,C1,verb,-,,-,-
000780,05-000780-08-1,C1,noun,-,,-,-
000787,05-000787-12-1,C1,verb,-,,-,-
000788,05-000788-08-1,C1,noun,-,,-,-
000790,05-000790-08-1,C1,noun,-,,-,-
000796,05-000796-08-1,C1,noun,-,,-,-
000818,05-000818-08-1,C1,noun,-,,-,-
000820,05-000820-12-1,C1,verb,-,,-,-
000837,05-000837-12-1,C1,verb,-,,-,-
000841,05-000841-08-1,C1,noun,-,,-,-
000842,05-000842-08-1,C1,noun,-,,-,-
000857,05-000857-01-1,C1,adjective,-,,-,-
000857,05-000857-01-2,C1,adjective,-,,-,-
000861,05-000861-08-1,C1,noun,-,,-,-
000877,05-000877-01-1,C1,adjective,-,,-,-
000880,05-000880-01-1,C1,adjective,-,,-,-
000883,05-000883-08-1,C1,noun,-,,-,-
000883,05-000883-08-2,C1,noun,-,,-,-
000885,05-000885-08-1,C1,noun,-,,-,-
000895,05-000895-01-1,C1,adjective,-,,-,-
000895,05-000895-01-2,C1,adjective,-,,-,-
000896,05-000896-01-1,C1,adjective,-,,-,-
000927,05-000927-01-1,C1,adjective,-,,-,-
000934,05-000934-08-1,C1,noun,-,,-,-
000937,05-000937-08-1,C1,noun,-,,-,-
000941,05-000941-08-1,C1,noun,-,,-,-
000950,05-000950-01-1,C1,adjective,-,,-,-
000952,05-000952-08-1,C1,noun,-,,-,-
000953,05-000953-08-1,C1,noun,-,,-,-
000955,05-000955-08-1,C1,noun,-,,-,-
000956,05-000956-12-1,C1,verb,-,,-,-
000963,05-000963-12-1,C1,verb,-,,-,-
000969,05-000969-01-1,C1,adjective,-,,-,-
000983,05-000983-01-1,C1,adjective,-,,-,-
000985,05-000985-01-1,C1,adjective,-,,-,-
000987,05-000987-02-1,C1,adverb,-,,-,-
000988,05-000988-08-1,C1,noun,-,,-,-
000987,05-000987-02-1,C1,adverb,-,,-,-
000988,05-000988-08-1,C1,noun,-,,-,-
001000,05-001000-08-1,C1,noun,-,,-,-
001003,05-001003-08-1,C1,noun,-,,-,-
001010,05-001010-08-1,C1,noun,-,,-,-
001021,05-001021-08-1,C1,noun,-,,-,-
001020,05-001020-12-1,C1,verb,-,,-,-
001033,05-001033-08-1,C1,noun,-,,-,-
001042,05-001042-08-1,C1,noun,-,,-,-
001048,05-001048-08-1,C1,noun,-,,-,-
001059,05-001059-08-1,C1,noun,-,,-,-
001060,05-001060-01-1,C1,adjective,-,,-,-
001062,05-001062-02-1,C1,adverb,-,,-,-
001067,05-001067-12-1,C1,verb,-,,-,-
001070,05-001070-01-1,C1,adjective,-,,-,-
001071,05-001071-01-1,C1,adjective,-,,-,-
001074,05-001074-01-1,C1,adjective,-,,-,-
001075,05-001075-12-1,C1,verb,-,,-,-
001077,05-001077-08-1,C1,noun,-,,-,-
001078,05-001078-01-1,C1,adjective,-,,-,-
001082,05-001082-12-1,C1,verb,-,,-,-
001084,05-001084-08-1,C1,noun,-,,-,-
001087,05-001087-08-1,C1,noun,-,,-,-
001088,05-001088-08-1,C1,noun,-,,-,-
001091,05-001091-12-1,C1,verb,-,,-,-
001093,05-001093-08-1,C1,noun,-,,-,-
001094,05-001094-12-1,C1,verb,-,,-,-
001096,05-001096-12-1,C1,verb,-,,-,-
001097,05-001097-08-1,C1,noun,-,,-,-
001097,05-001097-08-2,C1,noun,-,,-,-
001102,05-001102-02-1,C1,adverb,-,,-,-
001101,05-001101-01-1,C1,adjective,-,,-,-
001103,05-001103-12-1,C1,verb,-,,-,-
001103,05-001103-12-2,C1,verb,-,,-,-
001116,05-001116-12-1,C1,verb,-,,-,-
001121,05-001121-12-1,C1,verb,-,,-,-
001121,05-001121-12-2,C1,verb,-,,-,-
001125,05-001125-01-1,C1,adjective,-,,-,-
001127,05-001127-08-1,C1,noun,-,,-,-
001135,05-001135-01-1,C1,adjective,-,,-,-
001147,05-001147-08-1,C1,noun,-,,-,-
001153,05-001153-12-1,C1,verb,-,,-,-
001155,05-001155-01-1,C1,adjective,-,,-,-
001156,05-001156-01-1,C1,adjective,-,,-,-
001157,05-001157-08-1,C1,noun,-,,-,-
001160,05-001160-08-1,C1,noun,-,,-,-
001163,05-001163-08-1,C1,noun,-,,-,-
001164,05-001164-01-1,C1,adjective,-,,-,-
001165,05-001165-12-1,C1,verb,-,,-,-
001165,05-001165-12-2,C1,verb,-,,-,-
001168,05-001168-01-1,C1,adjective,-,,-,-
001176,05-001176-12-1,C1,verb,-,,-,-
001177,05-001177-08-1,C1,noun,-,,-,-
001184,05-001184-12-1,C1,verb,-,,-,-
001183,05-001183-01-1,C1,adjective,-,,-,-
001184,05-001184-12-1,C1,verb,-,,-,-
001187,05-001187-12-1,C1,verb,-,,-,-
001189,05-001189-08-1,C1,noun,-,,-,-
001190,05-001190-08-1,C1,noun,-,,-,-
001199,05-001199-08-1,C1,noun,-,,-,-
001200,05-001200-08-1,C1,noun,-,,-,-
001203,05-001203-01-1,C1,adjective,-,,-,-
001204,05-001204-02-1,C1,adverb,-,,-,-
001212,05-001212-12-1,C1,verb,-,,-,-
001217,05-001217-12-1,C1,verb,-,,-,-
001219,05-001219-08-1,C1,noun,-,,-,-
001221,05-001221-08-1,C1,noun,-,,-,-
001222,05-001222-08-1,C1,noun,-,,-,-
001225,05-001225-08-1,C1,noun,-,,-,-
001225,05-001225-08-2,C1,noun,-,,-,-
001230,05-001230-12-1,C1,verb,-,,-,-
001235,05-001235-01-1,C1,adjective,-,,-,-
001240,05-001240-01-1,C1,adjective,-,,-,-
001241,05-001241-08-1,C1,noun,-,,-,-
001252,05-001252-01-1,C1,adjective,-,,-,-
001261,05-001261-01-1,C1,adjective,-,,-,-
001261,05-001261-12-2,C1,verb,-,,-,-
001262,05-001262-08-1,C1,noun,-,,-,-
001262,05-001262-08-2,C1,noun,-,,-,-
001263,05-001263-01-1,C1,adjective,-,,-,-
001277,05-001277-08-1,C1,noun,-,,-,-
001278,05-001278-01-1,C1,adjective,-,,-,-
001285,05-001285-01-1,C1,adjective,-,,-,-
001292,05-001292-12-1,C1,verb,-,,-,-
001292,05-001292-12-2,C1,verb,-,,-,-
001292,05-001292-12-3,C1,verb,-,,-,-
001292,05-001292-08-4,C1,noun,-,,-,-
001293,05-001293-08-1,C1,noun,-,,-,-
001292,05-001292-08-1,C1,noun,-,,-,-
001301,05-001301-12-1,C1,verb,-,,-,-
001301,05-001301-08-2,C1,noun,-,,-,-
001304,05-001304-08-1,C1,noun,-,,-,-
001304,05-001304-08-2,C1,noun,-,,-,-
001324,05-001324-08-1,C1,noun,-,,-,-
001325,05-001325-08-1,C1,noun,-,,-,-
001333,05-001333-08-1,C1,noun,-,,-,-
001335,05-001335-12-1,C1,verb,-,,-,-
001348,05-001348-12-1,C1,verb,-,,-,-
001349,05-001349-08-1,C1,noun,-,,-,-
001357,05-001357-12-1,C1,verb,-,,-,-
001373,05-001373-01-1,C1,adjective,-,,-,-
001376,05-001376-08-1,C1,noun,-,,-,-
001377,05-001377-08-1,C1,noun,-,,-,-
001379,05-001379-01-1,C1,adjective,-,,-,-
001397,05-001397-01-1,C1,adjective,-,,-,-
001403,05-001403-08-1,C1,noun,-,,-,-
001410,05-001410-08-1,C1,noun,-,,-,-
001411,05-001411-12-1,C1,verb,-,,-,-
001409,05-001409-01-1,C1,adjective,-,,-,-
001417,05-001417-02-1,C1,adverb,-,,-,-
001429,05-001429-08-1,C1,noun,-,,-,-
001440,05-001440-01-1,C1,adjective,-,,-,-
001443,05-001443-08-1,C1,noun,-,,-,-
001450,05-001450-01-1,C1,adjective,-,,-,-
001451,05-001451-08-1,C1,noun,-,,-,-
001453,05-001453-08-1,C1,noun,-,,-,-
001456,05-001456-12-1,C1,verb,-,,-,-
001460,05-001460-08-1,C1,noun,-,,-,-
001462,05-001462-08-1,C1,noun,-,,-,-
001463,05-001463-12-1,C1,verb,-,,-,-
001466,05-001466-08-1,C1,noun,-,,-,-
001467,05-001467-08-1,C1,noun,-,,-,-
001472,05-001472-08-1,C1,noun,-,,-,-
001477,05-001477-08-1,C1,noun,-,,-,-
001482,05-001482-01-1,C1,adjective,-,,-,-
001487,05-001487-12-1,C1,verb,-,,-,-
001494,05-001494-12-1,C1,verb,-,,-,-
001495,05-001495-08-1,C1,noun,-,,-,-
001495,05-001495-08-2,C1,noun,-,,-,-
001500,05-001500-08-1,C1,noun,-,,-,-
001504,05-001504-08-1,C1,noun,-,,-,-
001512,05-001512-08-1,C1,noun,-,,-,-
001512,05-001512-12-2,C1,verb,-,,-,-
001512,05-001512-08-3,C1,noun,-,,-,-
001518,05-001518-01-1,C1,adjective,-,,-,-
001520,05-001520-08-1,C1,noun,-,,-,-
001526,05-001526-01-1,C1,adjective,-,,-,-
001528,05-001528-08-1,C1,noun,-,,-,-
001531,05-001531-12-1,C1,verb,-,,-,-
001541,05-001541-08-1,C1,noun,-,,-,-
001541,05-001541-08-2,C1,noun,-,,-,-
001544,05-001544-01-1,C1,adjective,-,,-,-
001547,05-001547-12-1,C1,verb,-,,-,-
001549,05-001549-12-1,C1,verb,-,,-,-
001551,05-001551-12-1,C1,verb,-,,-,-
001551,05-001551-12-2,C1,verb,-,,-,-
001557,05-001557-01-1,C1,adjective,-,,-,-
001556,05-001556-01-1,C1,adjective,-,,-,-
001561,05-001561-08-1,C1,noun,-,,-,-
001578,05-001578-12-1,C1,verb,-,,-,-
001581,05-001581-08-1,C1,noun,-,,-,-
001586,05-001586-12-1,C1,verb,-,,-,-
001591,05-001591-12-1,C1,verb,-,,-,-
001591,05-001591-12-2,C1,verb,-,,-,-
001592,05-001592-08-1,C1,noun,-,,-,-
001600,05-001600-12-1,C1,verb,-,,-,-
001608,05-001608-01-1,C1,adjective,-,,-,-
001610,05-001610-01-1,C1,adjective,-,,-,-
001610,05-001610-12-2,C1,verb,-,,-,-
001611,05-001611-08-1,C1,noun,-,,-,-
001615,05-001615-08-1,C1,noun,-,,-,-
001621,05-001621-01-1,C1,adjective,-,,-,-
001630,05-001630-08-1,C1,noun,-,,-,-
001633,05-001633-01-1,C1,adjective,-,,-,-
001636,05-001636-08-1,C1,noun,-,,-,-
001639,05-001639-08-1,C1,noun,-,,-,-
001640,05-001640-08-1,C1,noun,-,,-,-
001644,05-001644-08-1,C1,noun,-,,-,-
001647,05-001647-12-1,C1,verb,-,,-,-
001648,05-001648-08-1,C1,noun,-,,-,-
001655,05-001655-01-1,C1,adjective,-,,-,-
001659,05-001659-02-1,C1,adverb,-,,-,-
001667,05-001667-12-1,C1,verb,-,,-,-
001667,05-001667-12-2,C1,verb,-,,-,-
001668,05-001668-08-1,C1,noun,-,,-,-
001668,05-001668-08-2,C1,noun,-,,-,-
001669,05-001669-08-1,C1,noun,-,,-,-
001669,05-001669-08-2,C1,noun,-,,-,-
001671,05-001671-12-1,C1,verb,-,,-,-
001672,05-001672-08-1,C1,noun,-,,-,-
001680,05-001680-08-1,C1,noun,-,,-,-
001683,05-001683-08-1,C1,noun,-,,-,-
001688,05-001688-12-1,C1,verb,-,,-,-
001687,05-001687-08-1,C1,noun,-,,-,-
001690,05-001690-01-1,C1,adjective,-,,-,-
001691,05-001691-01-1,C1,adjective,-,,-,-
001691,05-001691-01-2,C1,adjective,-,,-,-
001693,05-001693-01-1,C1,adjective,-,,-,-
001696,05-001696-12-1,C1,verb,-,,-,-
001698,05-001698-08-1,C1,noun,-,,-,-
001698,05-001698-08-2,C1,noun,-,,-,-
001699,05-001699-08-1,C1,noun,-,,-,-
001700,05-001700-01-1,C1,adjective,-,,-,-
001702,05-001702-12-1,C1,verb,-,,-,-
001703,05-001703-08-1,C1,noun,-,,-,-
001703,05-001703-08-2,C1,noun,-,,-,-
001706,05-001706-08-1,C1,noun,-,,-,-
001712,05-001712-08-1,C1,noun,-,,-,-
001714,05-001714-12-1,C1,verb,-,,-,-
001714,05-001714-12-2,C1,verb,-,,-,-
001714,05-001714-08-3,C1,noun,-,,-,-
001722,05-001722-08-1,C1,noun,-,,-,-
001730,05-001730-08-1,C1,noun,-,,-,-
001733,05-001733-01-1,C1,adjective,-,,-,-
001735,05-001735-08-1,C1,noun,-,,-,-
001734,05-001734-12-1,C1,verb,-,,-,-
001736,05-001736-12-1,C1,verb,-,,-,-
001746,05-001746-12-1,C1,verb,-,,-,-
001748,05-001748-01-1,C1,adjective,-,,-,-
001752,05-001752-08-1,C1,noun,-,,-,-
001754,05-001754-01-1,C1,adjective,-,,-,-
001749,05-001749-01-1,C1,adjective,-,,-,-
001755,05-001755-02-1,C1,adverb,-,,-,-
001757,05-001757-12-1,C1,verb,-,,-,-
001763,05-001763-01-1,C1,adjective,-,,-,-
001764,05-001764-02-1,C1,adverb,-,,-,-
001765,05-001765-08-1,C1,noun,-,,-,-
001766,05-001766-12-1,C1,verb,-,,-,-
001767,05-001767-08-1,C1,noun,-,,-,-
001777,05-001777-08-1,C1,noun,-,,-,-
001780,05-001780-12-1,C1,verb,-,,-,-
001780,05-001780-08-2,C1,noun,-,,-,-
001786,05-001786-01-1,C1,adjective,-,,-,-
001786,05-001786-01-2,C1,adjective,-,,-,-
001787,05-001787-01-1,C1,adjective,-,,-,-
001792,05-001792-01-1,C1,adjective,-,,-,-
001791,05-001791-01-1,C1,adjective,-,,-,-
001793,05-001793-12-1,C1,verb,-,,-,-
001793,05-001793-08-2,C1,noun,-,,-,-
001794,05-001794-08-1,C1,noun,-,,-,-
001817,05-001817-02-1,C1,adverb,-,,-,-
001827,05-001827-08-1,C1,noun,-,,-,-
001834,05-001834-01-1,C1,adjective,-,,-,-
001845,05-001845-08-1,C1,noun,-,,-,-
001864,05-001864-01-1,C1,adjective,-,,-,-
001870,05-001870-08-1,C1,noun,-,,-,-
001878,05-001878-12-1,C1,verb,-,,-,-
001877,05-001877-01-1,C1,adjective,-,,-,-
001878,05-001878-12-1,C1,verb,-,,-,-
001880,05-001880-08-1,C1,noun,-,,-,-
001891,05-001891-12-1,C1,verb,-,,-,-
001891,05-001891-12-2,C1,verb,-,,-,-
001892,05-001892-12-1,C1,verb,-,,-,-
001895,05-001895-08-1,C1,noun,-,,-,-
001901,05-001901-08-1,C1,noun,-,,-,-
001904,05-001904-08-1,C1,noun,-,,-,-
001904,05-001904-08-2,C1,noun,-,,-,-
001906,05-001906-12-1,C1,verb,-,,-,-
001910,05-001910-01-1,C1,adjective,-,,-,-
001912,05-001912-12-1,C1,verb,-,,-,-
001928,05-001928-12-1,C1,verb,-,,-,-
001929,05-001929-12-1,C1,verb,-,,-,-
001935,05-001935-12-1,C1,verb,-,,-,-
001943,05-001943-12-1,C1,verb,-,,-,-
001945,05-001945-12-1,C1,verb,-,,-,-
001946,05-001946-08-1,C1,noun,-,,-,-
001946,05-001946-08-2,C1,noun,-,,-,-
001956,05-001956-12-1,C1,verb,-,,-,-
001963,05-001963-08-1,C1,noun,-,,-,-
001966,05-001966-12-1,C1,verb,-,,-,-
001967,05-001967-12-1,C1,verb,-,,-,-
001972,05-001972-02-1,C1,adverb,-,,-,-
001972,05-001972-02-2,C1,adverb,-,,-,-
001974,05-001974-08-1,C1,noun,-,,-,-
001977,05-001977-01-1,C1,adjective,-,,-,-
001977,05-001977-08-2,C1,noun,-,,-,-
001981,05-001981-08-1,C1,noun,-,,-,-
001985,05-001985-08-1,C1,noun,-,,-,-
001992,05-001992-08-1,C1,noun,-,,-,-
001992,05-001992-08-2,C1,noun,-,,-,-
001997,05-001997-01-1,C1,adjective,-,,-,-
001999,05-001999-12-1,C1,verb,-,,-,-
002000,05-002000-08-1,C1,noun,-,,-,-
002018,05-002018-12-1,C1,verb,-,,-,-
002022,05-002022-08-1,C1,noun,-,,-,-
002021,05-002021-12-1,C1,verb,-,,-,-
002028,05-002028-12-1,C1,verb,-,,-,-
002034,05-002034-02-1,C1,adverb,-,,-,-
002035,05-002035-08-1,C1,noun,-,,-,-
002035,05-002035-01-2,C1,adjective,-,,-,-
002036,05-002036-01-1,C1,adjective,-,,-,-
002045,05-002045-12-1,C1,verb,-,,-,-
002045,05-002045-12-2,C1,verb,-,,-,-
002046,05-002046-01-1,C1,adjective,-,,-,-
002047,05-002047-02-1,C1,adverb,-,,-,-
002050,05-002050-01-1,C1,adjective,-,,-,-
002050,05-002050-08-2,C1,noun,-,,-,-
002053,05-002053-08-1,C1,noun,-,,-,-
002053,05-002053-12-2,C1,verb,-,,-,-
002053,05-002053-08-3,C1,noun,-,,-,-
002057,05-002057-01-1,C1,adjective,-,,-,-
002058,05-002058-12-1,C1,verb,-,,-,-
002058,05-002058-08-2,C1,noun,-,,-,-
002061,05-002061-12-1,C1,verb,-,,-,-
002062,05-002062-08-1,C1,noun,-,,-,-
002074,05-002074-08-1,C1,noun,-,,-,-
002087,05-002087-08-1,C1,noun,-,,-,-
002089,05-002089-08-1,C1,noun,-,,-,-
002093,05-002093-08-1,C1,noun,-,,-,-
002102,05-002102-08-1,C1,noun,-,,-,-
002104,05-002104-01-1,C1,adjective,-,,-,-
002105,05-002105-08-1,C1,noun,-,,-,-
002106,05-002106-08-1,C1,noun,-,,-,-
002115,05-002115-08-1,C1,noun,-,,-,-
002121,05-002121-08-1,C1,noun,-,,-,-
002122,05-002122-01-1,C1,adjective,-,,-,-
002127,05-002127-12-1,C1,verb,-,,-,-
002137,05-002137-01-1,C1,adjective,-,,-,-
002137,05-002137-08-2,C1,noun,-,,-,-
002139,05-002139-08-1,C1,noun,-,,-,-
002142,05-002142-01-1,C1,adjective,-,,-,-
002143,05-002143-08-1,C1,noun,-,,-,-
002144,05-002144-01-1,C1,adjective,-,,-,-
002162,05-002162-12-1,C1,verb,-,,-,-
002165,05-002165-08-1,C1,noun,-,,-,-
002176,05-002176-01-1,C1,adjective,-,,-,-
002187,05-002187-01-1,C1,adjective,-,,-,-
002188,05-002188-08-1,C1,noun,-,,-,-
002195,05-002195-12-1,C1,verb,-,,-,-
002195,05-002195-12-2,C1,verb,-,,-,-
002201,05-002201-01-1,C1,adjective,-,,-,-
002209,05-002209-08-1,C1,noun,-,,-,-
002210,05-002210-08-1,C1,noun,-,,-,-
002219,05-002219-08-1,C1,noun,-,,-,-
002219,05-002219-08-2,C1,noun,-,,-,-
002221,05-002221-12-1,C1,verb,-,,-,-
002225,05-002225-01-1,C1,adjective,-,,-,-
002225,05-002225-01-2,C1,adjective,-,,-,-
002255,05-002255-12-1,C1,verb,-,,-,-
002255,05-002255-12-2,C1,verb,-,,-,-
002255,05-002255-01-3,C1,adjective,-,,-,-
002261,05-002261-08-1,C1,noun,-,,-,-
002268,05-002268-08-1,C1,noun,-,,-,-
002271,05-002271-12-1,C1,verb,-,,-,-
002272,05-002272-08-1,C1,noun,-,,-,-
002272,05-002272-08-2,C1,noun,-,,-,-
002283,05-002283-08-1,C1,noun,-,,-,-
002299,05-002299-12-1,C1,verb,-,,-,-
002310,05-002310-08-1,C1,noun,-,,-,-
002311,05-002311-10-1,C1,preposition,-,,-,-
002311,05-002311-10-2,C1,preposition,-,,-,-
002321,05-002321-12-1,C1,verb,-,,-,-
002330,05-002330-01-1,C1,adjective,-,,-,-
002330,05-002330-01-2,C1,adjective,-,,-,-
002331,05-002331-02-1,C1,adverb,-,,-,-
002332,05-002332-08-1,C1,noun,-,,-,-
002331,05-002331-02-1,C1,adverb,-,,-,-
002337,05-002337-08-1,C1,noun,-,,-,-
002337,05-002337-08-2,C1,noun,-,,-,-
002339,05-002339-01-1,C1,adjective,-,,-,-
002345,05-002345-02-1,C1,adverb,-,,-,-
002346,05-002346-01-1,C1,adjective,-,,-,-
002348,05-002348-08-1,C1,noun,-,,-,-
002348,05-002348-08-2,C1,noun,-,,-,-
002375,05-002375-01-1,C1,adjective,-,,-,-
002376,05-002376-08-1,C1,noun,-,,-,-
002383,05-002383-08-1,C1,noun,-,,-,-
002397,05-002397-01-1,C1,adjective,-,,-,-
002396,05-002396-01-1,C1,adjective,-,,-,-
002398,05-002398-01-1,C1,adjective,-,,-,-
002409,05-002409-08-1,C1,noun,-,,-,-
002411,05-002411-08-1,C1,noun,-,,-,-
002413,05-002413-08-1,C1,noun,-,,-,-
002413,05-002413-12-2,C1,verb,-,,-,-
002416,05-002416-08-1,C1,noun,-,,-,-
002422,05-002422-01-1,C1,adjective,-,,-,-
002428,05-002428-08-1,C1,noun,-,,-,-
002431,05-002431-08-1,C1,noun,-,,-,-
002432,05-002432-08-1,C1,noun,-,,-,-
002444,05-002444-08-1,C1,noun,-,,-,-
002448,05-002448-12-1,C1,verb,-,,-,-
002449,05-002449-08-1,C1,noun,-,,-,-
002454,05-002454-08-1,C1,noun,-,,-,-
002456,05-002456-08-1,C1,noun,-,,-,-
002457,05-002457-12-1,C1,verb,-,,-,-
002462,05-002462-01-1,C1,adjective,-,,-,-
002464,05-002464-01-1,C1,adjective,-,,-,-
002465,05-002465-01-1,C1,adjective,-,,-,-
002467,05-002467-08-1,C1,noun,-,,-,-
002468,05-002468-01-1,C1,adjective,-,,-,-
002471,05-002471-01-1,C1,adjective,-,,-,-
002474,05-002474-08-1,C1,noun,-,,-,-
002475,05-002475-08-1,C1,noun,-,,-,-
002476,05-002476-08-1,C1,noun,-,,-,-
002477,05-002477-08-1,C1,noun,-,,-,-
002477,05-002477-08-2,C1,noun,-,,-,-
002480,05-002480-08-1,C1,noun,-,,-,-
002481,05-002481-08-1,C1,noun,-,,-,-
002482,05-002482-01-1,C1,adjective,-,,-,-
002489,05-002489-08-1,C1,noun,-,,-,-
002494,05-002494-08-1,C1,noun,-,,-,-
002497,05-002497-08-1,C1,noun,-,,-,-
002499,05-002499-08-1,C1,noun,-,,-,-
002499,05-002499-08-2,C1,noun,-,,-,-
002511,05-002511-01-1,C1,adjective,-,,-,-
002525,05-002525-08-1,C1,noun,-,,-,-
002526,05-002526-01-1,C1,adjective,-,,-,-
002527,05-002527-12-1,C1,verb,-,,-,-
002535,05-002535-01-1,C1,adjective,-,,-,-
002550,05-002550-12-1,C1,verb,-,,-,-
002550,05-002550-12-2,C1,verb,-,,-,-
002557,05-002557-08-1,C1,noun,-,,-,-
002562,05-002562-01-1,C1,adjective,-,,-,-
002564,05-002564-08-1,C1,noun,-,,-,-
002569,05-002569-01-1,C1,adjective,-,,-,-
002572,05-002572-01-1,C1,adjective,-,,-,-
002572,05-002572-01-2,C1,adjective,-,,-,-
002575,05-002575-12-1,C1,verb,-,,-,-
002580,05-002580-01-1,C1,adjective,-,,-,-
002588,05-002588-08-1,C1,noun,-,,-,-
002602,05-002602-08-1,C1,noun,-,,-,-
002625,05-002625-02-1,C1,adverb,-,,-,-
002628,05-002628-08-1,C1,noun,-,,-,-
002630,05-002630-01-1,C1,adjective,-,,-,-
002634,05-002634-08-1,C1,noun,-,,-,-
002640,05-002640-01-1,C1,adjective,-,,-,-
002640,05-002640-01-2,C1,adjective,-,,-,-
002640,05-002640-01-3,C1,adjective,-,,-,-
002644,05-002644-08-1,C1,noun,-,,-,-
002645,05-002645-08-1,C1,noun,-,,-,-
002649,05-002649-08-1,C1,noun,-,,-,-
002652,05-002652-12-1,C1,verb,-,,-,-
002654,05-002654-08-1,C1,noun,-,,-,-
002660,05-002660-08-1,C1,noun,-,,-,-
002670,05-002670-01-1,C1,adjective,-,,-,-
002673,05-002673-01-1,C1,adjective,-,,-,-
002686,05-002686-02-1,C1,adverb,-,,-,-
002685,05-002685-01-1,C1,adjective,-,,-,-
002692,05-002692-01-1,C1,adjective,-,,-,-
002692,05-002692-01-2,C1,adjective,-,,-,-
002704,05-002704-02-1,C1,adverb,-,,-,-
002708,05-002708-02-1,C1,adverb,-,,-,-
002709,05-002709-01-1,C1,adjective,-,,-,-
002719,05-002719-08-1,C1,noun,-,,-,-
002722,05-002722-02-1,C1,adverb,-,,-,-
002724,05-002724-12-1,C1,verb,-,,-,-
002728,05-002728-12-1,C1,verb,-,,-,-
002732,05-002732-01-1,C1,adjective,-,,-,-
002733,05-002733-08-1,C1,noun,-,,-,-
002734,05-002734-01-1,C1,adjective,-,,-,-
002743,05-002743-01-1,C1,adjective,-,,-,-
002746,05-002746-12-1,C1,verb,-,,-,-
002753,05-002753-01-1,C1,adjective,-,,-,-
002754,05-002754-08-1,C1,noun,-,,-,-
002760,05-002760-01-1,C1,adjective,-,,-,-
002762,05-002762-08-1,C1,noun,-,,-,-
002763,05-002763-12-1,C1,verb,-,,-,-
002766,05-002766-01-1,C1,adjective,-,,-,-
002766,05-002766-01-2,C1,adjective,-,,-,-
002768,05-002768-01-1,C1,adjective,-,,-,-
002771,05-002771-02-1,C1,adverb,-,,-,-
002776,05-002776-08-1,C1,noun,-,,-,-
002785,05-002785-08-1,C1,noun,-,,-,-
002791,05-002791-01-1,C1,adjective,-,,-,-
002794,05-002794-08-1,C1,noun,-,,-,-
002796,05-002796-08-1,C1,noun,-,,-,-
002802,05-002802-08-1,C1,noun,-,,-,-
002808,05-002808-01-1,C1,adjective,-,,-,-
002813,05-002813-08-1,C1,noun,-,,-,-
002817,05-002817-08-1,C1,noun,-,,-,-
002819,05-002819-01-1,C1,adjective,-,,-,-
002829,05-002829-08-1,C1,noun,-,,-,-
002834,05-002834-01-1,C1,adjective,-,,-,-
002840,05-002840-12-1,C1,verb,-,,-,-
002840,05-002840-12-2,C1,verb,-,,-,-
002841,05-002841-08-1,C1,noun,-,,-,-
002843,05-002843-01-1,C1,adjective,-,,-,-
002845,05-002845-01-1,C1,adjective,-,,-,-
002845,05-002845-01-2,C1,adjective,-,,-,-
002847,05-002847-12-1,C1,verb,-,,-,-
